DrugGEN_MOL_ID,SMILES,DOCKING_SCORE
CDK2_03_000114,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[N@H+](C)CC3)cc12,-8.587
CDK2_01_006364,CCN[C@@H]([NH3+])c1cnn(-c2ccc(C)cc2)c1N[C@@H]([NH3+])c1cc2cc(NN)ccc2nc1N,-8.585
CDK2_03_002985,CNc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(c4ccc(C[C@@H](N)[NH3+])cc4)CC3)cc12,-8.584
CDK2_03_000349,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3C[N@@H+]([C@@H](C)[O-])C3)cc12,-8.583
CDK2_01_003514,C[NH+](C)CCCNC(=O)c1ccc(NCc2ccccc2)c2c(=O)c3cccc(NO)c3[nH]c12,-8.583
CDK2_02_000901,NC(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,-8.581
CDK2_03_002914,COc1cc(F)ccc1-c1ccnc2[nH]c([C@@H]3CC[NH2+]C3)cc12,-8.580
CDK2_01_009366,N[C@H]([C@H]([NH3+])CNC[C@H]([NH3+])c1ccccc1)[C@@H](Cc1ccccc1)O[C@@H]1[C@H]([NH3+])[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2[C@H]1[NH3+],-8.575
CDK2_01_001029,Nc1ccc(Oc2nc([C@@H](N)[NH3+])nc3ccccc23)cc1,-8.570
CDK2_01_009765,C[C@@H]1CCCN(c2cc3c(-c4ccccc4)nn(-c4ccccc4)c3cc2O)C1,-8.569
CDK2_03_000031,CC(=O)N[C@@H]1CCC[C@@H](C(=O)Nc2cc(-c3c[nH+]c4n3CCC4)c(N)cn2)C1,-8.566
CDK2_01_005790,NC(=[NH2+])c1cc2nc(-c3ccccc3)cc(-c3ccccc3)n2n1,-8.566
CDK2_02_001009,Nc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1,-8.565
CDK2_02_000346,Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)n1C(C)C,-8.565
CDK2_02_001549,C[C@@H](O)CSc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1F,-8.564
CDK2_03_001712,CC(C)n1cnc2c(Nc3ccccc3)nc(N)nc21,-8.562
CDK2_03_001569,[NH3+][C@H]1CC[C@@H](Nc2nc(NCc3ccc(-c4ccccc4)cc3)c3ncn(C4CCCC4)c3n2)CC1,-8.560
CDK2_01_007349,O=c1cc(-c2ccncc2)nc(-c2ccc(C[N@H+]3CC[C@@H](O)C3)cc2)[nH]1,-8.560
CDK2_02_001411,COc1ccc(Nc2ncc3ccnc(-c4cnn(C)c4)c3n2)c(OC)c1,-8.559
CDK2_03_002047,FC(F)(F)CNc1nc(Nc2ccc3nn[nH]c3c2)nc2ccoc12,-8.557
CDK2_03_002924,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@@H]([NH3+])CC3)nc3c(C4CCCC4)cnn23)cc1,-8.557
CDK2_03_003093,CC(C)n1cnc2c(NCc3nc4ccc(F)c(F)c4[nH]3)nc(N3CCCC[C@@H]3CCO)nc21,-8.557
CDK2_03_000054,COc1ccc(Nc2nc(C)nc3c2ncn3C(C)C)cc1,-8.556
CDK2_01_003965,Nc1nc2c(ccn2C[C@@H]2C[C@H]2CO)c(=O)[nH]1,-8.553
CDK2_02_001265,CC[C@@H](Nc1nc(NCc2ncccc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,-8.552
CDK2_01_008048,COC[C@H]([NH3+])c1ccc(-c2[nH]c3ccccc3c2-c2ccc(O)cc2)cc1,-8.552
CDK2_01_001081,Nc1cccc(-c2nc3c4ccccc4c4ccccc4c3o2)c1,-8.552
CDK2_03_001311,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3C[N@@H+](CC4CCOCC4)C3)cc12,-8.551
CDK2_01_009033,Cc1ccc2[nH]c([C@H]([NH3+])[C@H]3CC[C@@H](C[C@H]([NH3+])CC(C)C)CC3)c(C)c2c1,-8.551
CDK2_01_005864,CC(C)C[C@@H]([NH3+])C(=O)Nc1cc2cc[nH]c(=O)c2cc1N,-8.550
CDK2_02_000443,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CC[NH2+]CC4)cn3)ncc1CC2,-8.549
CDK2_01_004441,NC(=O)CCCCCNC(=O)Nc1cccc(-c2nc3cc(C(F)(F)F)ccc3o2)c1,-8.549
CDK2_03_000461,CNc1ccc(-c2ccncc2CC(=[NH2+])Nc2ccc(C[NH+]3CCNCC3)cc2)s1,-8.547
CDK2_03_000667,CNS(=O)(=O)CC(=O)N1CCC(c2[nH]c3nccc4c3c2CN(C)c2ccc(F)cc2-4)CC1,-8.546
CDK2_01_003437,NC(=O)CCC(=O)Nc1ccc(F)cc1,-8.542
CDK2_02_000261,CNc1ncc2c(-c3ccc(N4CC[NH2+]CC4)cc3)nn(C[C@H]3CC[C@@H]([NH3+])CC3)c2n1,-8.541
CDK2_01_001419,Nc1cc([C@H]2C[C@H]3O[C@@H](CNS(=O)(=O)N(CC[NH3+])CC[NH3+])C[C@H]3O2)c(=O)[nH]c1[O-],-8.540
CDK2_03_000036,COc1ccc(F)cc1-c1ccnc2[nH]c([C@@H]3CC[N@H+](CCO)C3)cc12,-8.537
CDK2_01_003580,CN[C@@H]([NH3+])c1ccccc1O[C@@H](N)c1cccc(CNc2cccc3ccccc23)[nH+]1,-8.537
CDK2_02_000694,CNc1ccc(-c2[nH]cnc2[C@H]([NH3+])NCc2ccncc2)cc1,-8.536
CDK2_02_000039,CC[C@@H](Nc1nc(NC2CC2)c2ncn(C(C)C)c2n1)[C@@H](C)O,-8.534
CDK2_02_001230,Nc1cccc(Nc2nccc(-c3cnc4ccccn34)n2)c1,-8.530
CDK2_01_004214,CNc1cc(-c2ccc3nc(N4Cc5ccccc5C4)oc3c2)ccc1C[NH2+]C,-8.525
CDK2_01_003243,c1ccc(Nc2ccc(Nc3ncnc4ccccc34)cc2)cc1,-8.525
CDK2_03_003139,NS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@@H](O)CC3)nc3ncnn23)cc1,-8.525
CDK2_03_002425,COc1ccc(F)cc1-c1ccnc2[nH]c([C@@H]3CCC[N@H+](CCO)C3)cc12,-8.524
CDK2_03_002241,OCC1CCN(c2ccc(/[NH+]=c3/ncc4c5cc[nH]cc5n(C5CCCC5)c4n3)nn2)CC1,-8.524
CDK2_01_001124,Nc1nccn2c(-c3cccc(N[C@H](O)c4cc(F)cc(F)c4)c3)cnc12,-8.522
CDK2_02_000075,Cc1c(Nc2ncc(N)c(-c3cnc4ccccn34)n2)cnn1[C@H]1CC[N@H+]([C@@H](C)O)CC1,-8.522
CDK2_03_000004,C[NH+](C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCC(C)(C)CC5)c4n3)cn2)CC1,-8.519
CDK2_03_000632,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(S(C)(=O)=O)CC3)cc12,-8.518
CDK2_01_003599,Cc1sc2nc(-c3cccc(NO)c3)[nH]c(=O)c2c1C,-8.515
CDK2_03_000699,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3C[NH2+]C(C)(C)CO3)cc12,-8.515
CDK2_03_001656,Cc1cc2ncn(CC(=O)Nc3ncc(C4CCC4)s3)c2cc1C,-8.515
CDK2_03_002745,Nc1ccc(F)c(-c2ccnc3[nH]c(C4CC[NH2+]CC4)cc23)n1,-8.514
CDK2_03_002213,COc1ccc(N)nc1-c1ccnc2[nH]c(C3CC[NH2+]CC3)cc12,-8.511
CDK2_03_002929,C[C@H]1CC[C@@H](n2c3ccccc3c3cnc(Nc4ccc5c(n4)[C@H](O)C[N@H+](CCO)C5)nc32)CC1,-8.509
CDK2_02_001283,NS(=O)(=O)c1ccc(NC(=O)c2n[nH]c3ccccc23)cc1,-8.509
CDK2_03_000253,[NH3+][C@H]1CC[C@@H](Nc2nc(NCc3ccc(-c4cccc(F)c4)cc3)c3ncn(C4CCCC4)c3n2)CC1,-8.506
CDK2_02_000401,CCNc1nc(C)c(-c2ccnc(Nc3ccc(C[NH2+][C@@H](C)O)cc3)n2)s1,-8.505
CDK2_01_003803,CCOC(=O)c1c(NC(=O)c2sc(Nc3ccc(C)cc3)nc2C)sc([C@H](O)OC)c1C,-8.503
CDK2_03_000216,Cn1cc(-c2ccc(Cc3[nH]nc4ccc(NS(C)(=O)=O)cc34)cc2)cn1,-8.503
CDK2_03_000009,C[C@@H]1CN(c2ccc(Nc3ncc4c5cccc(F)c5n(C5CCCC5)c4n3)nc2)C[C@@H](C)[NH2+]1,-8.502
CDK2_02_000922,C[NH+](C)C[C@@H](O)COc1ccc(Nc2nccc(Nc3cc(C(F)(F)F)ccc3F)n2)cc1,-8.501
CDK2_03_002297,c1ccc(-n2c3ccccc3c3c[nH+]c(Nc4ccc(N5CC[NH2+]CC5)cn4)cc32)cc1,-8.501
CDK2_02_000905,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,-8.501
CDK2_03_002693,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)CCCCC[NH3+])nc12,-8.500
CDK2_03_002431,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3C[NH2+]CCO3)cc12,-8.499
CDK2_02_000451,COc1cc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)ccc1S(N)(=O)=O,-8.499
CDK2_03_001807,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3C[N@@H+](Cc4ccncc4)C3)cc12,-8.498
CDK2_01_002529,Cc1ccc(-c2cccc(C(F)(F)F)c2)c(OCc2ccc(N)cc2)n1,-8.498
CDK2_01_009503,CC[NH+](CC)Cc1cc(N)cc(Nc2cc[nH+]c3cc(N)ccc23)c1,-8.497
CDK2_03_002365,CC(C)n1cnc2c(NCc3ccc(C(F)(F)F)cc3)nc(N)nc21,-8.496
CDK2_03_000755,COc1ccc(F)cc1-c1ccnc2[nH]c([C@@H]3CCN(CC[NH3+])C3)cc12,-8.495
CDK2_02_000919,CC[NH2+][C@H]1CC[C@@H](Nc2cc(Nc3ccc(S(=O)(=O)N(C)C)cc3)n3ncc(C(C)C)c3n2)CC1,-8.495
CDK2_03_000583,COc1ccc(N)nc1-c1ccnc2[nH]c([C@@H]3CCC[NH2+]C3)cc12,-8.494
CDK2_01_002652,Nc1c(-c2ccccc2)cc(C(=O)NCCc2ccccn2)c2ccccc12,-8.494
CDK2_02_001277,CCCNc1nc(C)c(-c2ccnc(Nc3cccc(NO)c3)n2)s1,-8.493
CDK2_03_001609,Cc1ccc2nc(NCC[NH3+])c3ncc(C)n3c2c1,-8.492
CDK2_01_001560,Cc1ccc(C[C@H]2NC(=S)NC2=O)cc1NO,-8.489
CDK2_03_001176,C[C@@H]1CN(c2ccc(Nc3ncc4c5cccc(F)c5n(C5CCCC5)c4n3)nc2)CC[NH2+]1,-8.489
CDK2_01_001412,NC(=[NH2+])c1cc(F)cc(Nc2nc3cc(C(N)N)ccc3c3sccc23)c1,-8.489
CDK2_01_005365,Nc1cc(Nc2ncnc3sc(NC(=O)CCC[N@H+]4CC[C@H](F)CC4)cc23)ccc1F,-8.488
CDK2_02_001229,CCn1nc(C)c(-c2ccnc(Nc3cccc(NO)c3)n2)c1C,-8.488
CDK2_01_000072,Cn1c(O)c2[nH+]c(NCCC[NH+]3CCOCC3)n(Cc3cccc(N)c3)c2c1O,-8.488
CDK2_01_001463,C[C@@H]1CCC[N@H+](Cc2nc3c(c(O)c(O)n3C)n2Cc2ccc(N)cc2N)C1,-8.488
CDK2_01_001751,C[C@@H]1[C@H](CNC(=O)[C@H]2C[C@H]3C[C@H]3[N@H+]2[C@H]([O-])Cn2nc(C(N)=O)c3ccccc32)[C@@]1(N)[NH3+],-8.487
CDK2_03_000342,Nc1ccc(OCc2cccnc2)nc1-c1ccnc2[nH]c([C@@H]3CCC[NH2+]C3)cc12,-8.485
CDK2_01_008692,CNc1ccc(-c2cccnc2-c2cc(NC)c(NC)c(NC)c2)cc1N,-8.485
CDK2_03_001783,CC(C)N1CC[NH+](Cc2ccc(Nc3ncc(F)c(-c4ccc5nccnc5c4)n3)nc2)CC1,-8.483
CDK2_03_001608,CC(=O)Nc1ccc2[nH]nc(N[C@H](O)Cc3ccccc3)c2c1,-8.482
CDK2_03_001010,O[C@H]1CC[C@@H](n2c3ccccc3c3cnc(Nc4ccc(N5CC[NH2+]CC5)cn4)nc32)CC1,-8.482
CDK2_01_007060,FC(F)(F)Cc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,-8.479
CDK2_01_003806,CCc1ccc2c(c1)oc1cc(-c3ccc(NC[C@@H](N)[NH3+])c(NC)c3)cc(N)c12,-8.479
CDK2_02_001432,CCCCn1c(=O)ccc2cnc(Nc3ccccc3)nc21,-8.477
CDK2_03_002128,COc1ccc(F)cc1-c1c(F)cnc2[nH]c([C@H]3C[C@@H]4CN(S(C)(=O)=O)C[C@@H]4C3)cc12,-8.476
CDK2_01_008036,Cn1cc([C@H](O)c2cncc(NC(=O)Cc3c(F)cccc3F)c2)c2cncnc21,-8.470
CDK2_01_004065,Cc1ccc2[nH]c(-c3ccccc3)c(Cc3ccccc3)c2c1,-8.470
CDK2_01_006578,[NH3+][C@H]1c2cc(-c3ccc(NP(=O)([O-])O)cc3)ccc2NCC[C@H]1Cc1ccc2c(c1)NCCN2,-8.468
CDK2_02_001464,COc1cc(F)ccc1-c1ccnc(NC(=O)[C@@H]2CCC[C@@H]([NH2+][C@@H](C)O)C2)c1,-8.468
CDK2_03_000334,Cn1cc(-c2ccc(-c3n[nH]c4ccc(C(=O)NC5CC5)cc34)cc2)cn1,-8.465
CDK2_03_002376,O=C(Cc1c[nH]c2ccccc12)Nc1ncc(C2CCC2)s1,-8.465
CDK2_01_001072,C[C@](N)([NH3+])c1ccc(-c2c(-c3ccccc3)nc3sccn23)cc1,-8.464
CDK2_03_000152,CCc1cc(-c2ccnc3[nH]c([C@H]4CC[N@@H+](CC(=O)N(C)C)CC4)cc23)ccc1O,-8.463
CDK2_01_000418,Cc1c(-c2cc(O)n(Cc3ccccc3)n2)c2cc(N)ccc2n1CC(=O)[O-],-8.463
CDK2_03_002511,CC(C)Cc1cc(-c2ccnc3[nH]c([C@H]4CC[N@@H+](CC(=O)N(C)C)CC4)cc23)ccc1O,-8.461
CDK2_02_001437,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CC[N@@H+](CCN(C)C)C5)ncc3F)cc2n1C1(C)CC1,-8.461
CDK2_01_009692,Cc1cccc2ccc3ccc4[nH]c5ccccc5c4c3c12,-8.461
CDK2_03_000096,Cc1ccc(N)c(Nc2cc(Nc3ccc(OC[C@H](O)C[NH+](C)C)cc3)ncn2)c1,-8.461
CDK2_02_000671,C[C@H](Cc1ccc(-n2cn[nH]c2=O)cc1)C(=O)Nc1cc(C2CC2)[nH]n1,-8.461
CDK2_01_004045,C[C@@H]([NH3+])[C@@H]1C[C@H]([NH3+])CC[C@H]1[C@](N)([NH3+])c1ccc(NCc2ccc(N)cc2)cc1,-8.461
CDK2_03_000050,Fc1cccc(-c2ccnc3[nH]c(C4CC[NH2+]CC4)cc23)n1,-8.459
CDK2_02_000099,NS(=O)(=O)c1ccc(NCc2c(O)[nH]c3ccc4ncccc4c23)cc1,-8.458
CDK2_03_001425,COc1ccc(F)cc1-c1ccnc2[nH]c([C@@H]3CCN([C@@H]4CC[NH2+]C4)C3)cc12,-8.458
CDK2_01_004203,Nc1cccc(N)c1-c1nc2ccnc(Nc3cc(N4CC[NH+](CCO)CC4)ncn3)c2s1,-8.457
CDK2_02_001021,CCn1c(=O)ccc2cnc(Nc3ccccc3)nc21,-8.456
CDK2_01_000422,Cc1cc(=O)[nH]c2c1c(-c1ccccc1)nn2-c1ccc(S(N)(=O)=O)cc1,-8.455
CDK2_03_002796,Cc1cnc(Nc2ccc(CCO)cc2)nc1-c1ccc(C(C)(C)O)cc1,-8.454
CDK2_02_000151,CCNC(=O)N1CCC(Nc2ncc(C)c(-c3n[nH]c4cc(F)ccc34)n2)CC1,-8.453
CDK2_02_000485,Cn1nc(C(N)=O)c2c1-c1nc(Nc3cccc(N4CC[NH+](C)CC4)c3)ncc1CC2,-8.453
CDK2_01_009973,CC(C)c1ccc2[nH]c(C[C@@H]([NH3+])C3CC3)cc2c1,-8.453
CDK2_03_001622,CC(C)c1cc(-c2ccnc3[nH]c([C@H]4CC[N@@H+](CC(=O)N(C)C)CC4)cc23)c[nH]c1=O,-8.449
CDK2_01_007189,CC[C@@H](C[NH3+])C[C@@H]([NH3+])c1ccc(C[C@@H]([NH3+])C2Cc3ccccc3C2)cc1,-8.449
CDK2_03_000348,CCn1cnc2c(Nc3cccc(F)c3)nc(N[C@H]3CC[C@@H]([NH3+])CC3)nc21,-8.447
CDK2_03_000039,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CC[NH2+]CC3)c(C)c12,-8.444
CDK2_01_007532,Cc1ccc([C@H](NCC[N@H+]2CC[C@](O)(CC[C@@H](N)[NH3+])CC2)c2ccccc2)cc1,-8.444
CDK2_01_001176,CCCc1cc2c(C(F)(F)F)n[nH]c2c(CCC)c1N[C@H](NC(N)=[NH2+])c1ccc(N)cc1,-8.444
CDK2_01_006259,Nc1c(-c2ccc(Nc3ccccc3)cc2)nc2ccccc2c1[C@@H](N)[NH3+],-8.444
CDK2_02_000666,CNC(=O)CN1CCC[C@@H](Nc2ncc(N)c(-c3c[nH]c4ccccc34)n2)C1,-8.443
CDK2_01_007282,Cc1ccc(N2CCC(CNc3nc(-c4ccccc4C(C)C)ncc3F)CC2)c[nH+]1,-8.441
CDK2_03_001297,Fc1nccc2c3cnc(Nc4ccc(N5CC[NH2+]CC5)cn4)nc3n(C3CCCC3)c12,-8.439
CDK2_03_002592,CNc1nc2oc(-c3ccccc3)nc2c2c1ncn2C,-8.439
CDK2_03_000153,Cc1nn(C2CC[NH2+]CC2)c(C)c1Nc1ncc(N)c(-c2cnn3ccccc23)n1,-8.439
CDK2_03_000407,OCc1csc(-c2ccnc(Nc3cc(O)cc(C(F)(F)F)c3)n2)n1,-8.437
CDK2_03_001709,CCOc1ccc(Nc2nc(C)nc3c2ncn3C(C)C)cc1,-8.436
CDK2_02_000904,Nc1cccc(Nc2nccc(-n3cnc4ccccc43)n2)c1,-8.434
CDK2_01_004067,Cc1cc(Nc2ccc(C(N)=O)cc2)n2ncnc2n1,-8.433
CDK2_03_000984,Cc1cnc(Nc2ccc(CCO)cc2)nc1-c1ccc(F)cc1,-8.433
CDK2_03_002550,Nc1cc2[nH]c(CNc3nc(N4CCOCC4)nc4c3ncn4-c3cnn(C(F)F)c3)[nH+]c2cc1N,-8.430
CDK2_03_001976,NS(=O)(=O)c1ccc(Nc2cc(OCC3CCCCC3)nc3ncnn23)cc1,-8.424
CDK2_02_000301,CCc1cc(NC(=O)c2ccc(C)cc2)n[nH]1,-8.423
CDK2_01_000955,C[C@@H]([NH3+])[C@H](N)C[C@@H]([NH3+])[C@@]1(N)C[C@@H]([NH3+])[C@H](NCc2cc3ccccc3o2)C1,-8.423
CDK2_03_003068,Nc1ccc(N)c(-c2ccnc3[nH]c(C4CC[NH2+]CC4)cc23)n1,-8.422
CDK2_03_000708,COc1ccccc1-c1ccnc2[nH]c([C@H]3CC[N@H+](C)CC3)cc12,-8.422
CDK2_01_007760,Nc1ccccc1C[C@@H]1c2ccccc2C(=O)N(c2cccc3ccccc23)[C@H]1[NH3+],-8.422
CDK2_03_002312,Cc1nc2ccc(Nc3c(C)c(N[C@@H]4CCC[NH2+]C4)nc4ccnn34)cc2s1,-8.422
CDK2_02_000768,Cc1ncc(-c2nc(Nc3ccc(C(=O)NCC[NH+](C)C)c(F)c3)ncc2F)n1C(C)C,-8.421
CDK2_01_009792,O=C(Nc1ccc(C(=O)[O-])cc1)Nc1cc(C(O)O)ccc1Nc1ccc(F)c(F)c1,-8.420
CDK2_01_008604,[NH3+]CCCO[C@@H]1CCc2cc3c(cc21)NCCN3,-8.419
CDK2_01_006309,Fc1cccc(-n2cnc3c(NCc4cnccn4)nc(N4CCOCC4)nc32)c1,-8.419
CDK2_02_000799,Nc1cccc(F)c1C(=O)Nc1cccnc1C(=O)NC1CC[NH2+]CC1,-8.418
CDK2_03_000700,CCn1cnc2c(Nc3cccc(N)c3)nc(N[C@H]3CC[C@@H]([NH3+])CC3)nc21,-8.416
CDK2_01_006527,Cc1cncc(-c2cnc(N[C@@H]3CC[NH2+]C[C@H]3OCC3CCCCC3)c3[nH]c(=O)c(C)cc23)c1,-8.416
CDK2_03_002689,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[N@H+](CC(=O)[O-])CC3)cc12,-8.415
CDK2_02_000677,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1F,-8.415
CDK2_02_000491,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CC[NH2+]CC4)cc3)ncc1CC2,-8.414
CDK2_01_007866,Cc1ccc(-n2c3ccc(NO)cc3c3c(=O)[nH]c(=O)[nH]c32)cc1,-8.414
CDK2_03_002733,COc1ccccc1-c1nc2ncc(F)c(NC[C@@H](O)CNC(=O)C3CCC3)c2s1,-8.412
CDK2_03_002816,CS(=O)(=O)N1CCC(c2[nH]c3nccc4c3c2CN(CC2CCOCC2)c2ccc(F)cc2-4)CC1,-8.412
CDK2_01_005165,NC(=O)c1cnn(-c2ccc(NO)cc2)c1C(F)(F)F,-8.411
CDK2_01_008099,CC(C)c1ccc2nc(C[C@@H](O)[C@H]([NH3+])c3ccccc3)cc(NC(N)=[NH2+])c2c1,-8.411
CDK2_03_002179,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@@H]1C[NH+]1CCCC1,-8.411
CDK2_02_000403,O=C(Cc1ccc(F)cc1)Nc1ncnc2ccc(N3CCCC3(O)O)cc12,-8.410
CDK2_01_001490,CC(C)(C)c1nc2c(=O)cc(N3CC[NH2+]CC3)[nH]c2s1,-8.410
CDK2_02_001471,O=C(Cc1ccccc1)Nc1n[nH]c2c1CN(C(=O)Nc1ccccc1)C2,-8.410
CDK2_03_001544,COc1cc(F)c(F)cc1-c1ccnc2[nH]c([C@@H]3CCC[NH2+]C3)cc12,-8.408
CDK2_02_000984,CSc1ncc2c(n1)CCc1cnc(Nc3ccc(C(=O)N(C)C)cc3)nc1-2,-8.408
CDK2_02_001289,c1cc2cc(-c3ccnc4[nH]ccc34)cnc2cn1,-8.407
CDK2_02_001281,Nc1cccc(N)c1C(=O)Nc1cccnc1C(=O)NC1CC[NH2+]CC1,-8.407
CDK2_01_004909,N=C(NOc1ccc(N)cc1)n1c2ccccc2c2ccc(NC(N)=[NH2+])cc21,-8.406
CDK2_03_000877,Cn1cnc2c(NCc3ccccc3)nc(N)nc21,-8.405
CDK2_01_004193,O=c1[nH]cnc2scc([C@H]3CC[NH2+]C3)c12,-8.405
CDK2_03_000296,COc1cccnc1-c1ccnc2[nH]c(C3CC[NH2+]CC3)cc12,-8.405
CDK2_02_000093,NS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@@H]([NH3+])CC3)nc3ncnn23)cc1,-8.405
CDK2_02_000453,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CCCCC3)n2)cc1,-8.404
CDK2_01_003900,Cc1ccc(Nc2n[nH]c3c2CN([C@@H](C)O)CC3)cc1,-8.403
CDK2_02_001141,Cc1cnc(Nc2cccc3c2OCO3)nc1-c1ccnc(C(=O)N[C@@H](CO)c2cccc(N)c2)c1,-8.401
CDK2_02_000332,CNS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-8.400
CDK2_01_003082,Cc1c(-c2ccc(F)cc2)nc(NCCO)[nH]c1=O,-8.400
CDK2_02_000985,CC(C)n1c(=O)ccc2cnc(Nc3ccc(N4CC[NH+](C)CC4)cc3)nc21,-8.399
CDK2_02_000520,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@@H](O)CC3)s2)o1,-8.399
CDK2_01_001708,Cc1cn(-c2ccc([C@@H](N)[NH3+])c(N)c2)c2cc3c(cc12)NCN3,-8.398
CDK2_01_004122,Nc1ccc([C@H]2C[C@]2(O)c2ccc3ccccc3c2)cc1,-8.398
CDK2_01_006599,CCN(Cc1ccco1)c1nc(Nc2ccc(F)c(N)c2)nc2ccccc12,-8.398
CDK2_03_001177,COc1ccc(F)cc1-c1c(F)cnc2[nH]c([C@H]3CC[N@@H+](CC(=O)N(C)C)CC3)cc12,-8.398
CDK2_02_001548,CC(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,-8.398
CDK2_01_004809,NC(=O)c1cccc2c(N[C@@H](C[NH3+])c3cccc(N)c3)ncnc12,-8.398
CDK2_02_000273,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,-8.395
CDK2_03_002436,CC(C)n1cnc2c(N)nc(NCCCO)nc21,-8.395
CDK2_01_006889,CCc1ccc([C@H]2Cc3oc([C@H]([NH3+])NC4CCCC4)c(C)c3[C@H]([NH3+])C2)cc1,-8.392
CDK2_03_001926,Nc1cccc(Nc2ncnc(-c3cncc(NCCCO)n3)n2)c1,-8.390
CDK2_02_000781,CS(=O)(=O)c1ccc(Nc2ncc(F)c(Nc3nc4ccccc4s3)n2)cc1,-8.390
CDK2_02_000188,Cc1cc(C[C@H]2Nc3cccc(N)c3[C@H]2[NH3+])nc2c(-c3ccc([C@H]([NH3+])CCC[NH3+])cc3)cccc12,-8.389
CDK2_03_000377,C[NH+](C)CCOc1ccc(CNc2cccc(-c3ccnc4[nH]c([C@H]5CC[N@H+](C)CC5)cc34)n2)cc1,-8.389
CDK2_02_000226,COc1ccc(-n2nc(C(=O)[O-])c3ccc4[nH]ncc4c32)cc1,-8.389
CDK2_03_003048,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[C@@H]([NH2+]C[C@@H]4C[C@H]4C(=O)[O-])CC3)cc12,-8.388
CDK2_03_002050,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CC[NH2+]CC3)cc12,-8.388
CDK2_02_000949,CC(C)(C)c1cnc(CSc2nnc(NC(=O)[C@@H]3CCC[NH2+]C3)s2)o1,-8.387
CDK2_01_008786,O=c1[nH]c(Nc2ccc(-c3ccccc3)cc2)c([C@@H](O)NCc2cccc(F)c2)c(=O)[nH]1,-8.387
CDK2_02_000181,CCCc1cc(NC(=O)c2ccc(C)cc2)n[nH]1,-8.385
CDK2_01_003160,NC(=[NH2+])CNC[C@H]1CC[C@@H](C/[NH+]=C(\N)OC(c2ccccc2)c2ccccc2)CC1,-8.379
CDK2_03_001037,COc1ccc(CNc2nc(C)nc3c2ncn3C(C)C)cc1,-8.379
CDK2_03_002805,CCOc1ccc(CNc2nc(C)nc3c2ncn3C(C)C)cc1,-8.378
CDK2_01_002814,CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2cccc(F)c2)cc1,-8.374
CDK2_02_001224,CC[C@@H](Nc1nc(NC2CCC2)c2ncn(C(C)C)c2n1)[C@@H](C)O,-8.371
CDK2_02_001409,CC[C@@H]1C[C@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CC[NH2+]1,-8.369
CDK2_01_008411,CCn1c(=O)ccc2cnc(Nc3ccc(OC)c(OC)c3)nc21,-8.369
CDK2_01_001866,NC(=[NH2+])Nc1ccccc1CC[C@@H]([NH3+])[C@@H]1Cc2cc(N)c(NCc3ccc(N)cc3N)c(N)c2C1,-8.368
