DrugGEN_MOL_ID,SMILES,DEEPScreen_Confidence_Score
MOL_02_001330,Cc1ccc(C2CC(CNC(C)(O)O)(C(O)Nc3ccc(-c4ccccc4C(N)(O)O)cn3)ON2)cc1N,0.028
MOL_02_007034,COc1cccc(CC(C)NCC(O)c2cc(O)cc(O)c2)c1,0.028
MOL_02_004891,Nc1oc(-c2ccc(CO)o2)nc1C(N)O,0.028
MOL_02_005189,OC(CNC(O)c1ccc(C(Cl)(Cl)Cl)cc1)NC1CC1,0.028
MOL_02_001614,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC2COC(C)(C(O)O)OC2)cc1,0.028
MOL_02_006560,COc1cccc(Nc2nc(N)c(N(O)O)c(NCc3ccccc3)n2)c1,0.028
MOL_02_005580,COc1ccc2c(c1)C(O)C(C(O)Nc1ccc(C)cc1)N(C)C2(O)O,0.028
MOL_02_005251,CCNC(O)c1noc(-c2cc(CCc3cccc(Cl)c3)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,0.028
MOL_02_004521,NCc1ccc(CC(NC(O)Nc2ccc(N(O)O)cc2)C(O)NCC2(c3ccccc3)CC2)cc1,0.028
MOL_02_007114,COc1ccc(NC(O)C2CCCN(C(O)Nc3cccc(OC)c3)C2)cc1,0.028
MOL_02_007338,CC(N)NNCC1NCCC2CCCCC21,0.028
MOL_02_006033,NCc1cn(Cc2ccccc2)c2ncnc(N)c12,0.028
MOL_02_002726,Cc1ccccc1N1CC(C(O)N2CCCCCC2)CC1O,0.028
MOL_02_005415,Cc1ccc(C(O)(O)N2CCC(C(O)NNCc3ccncc3)CC2)cc1,0.028
MOL_02_000029,CCOc1cccc(C(O)N2CCC(CNCc3cccc(-n4cccn4)n3)CC2)c1,0.028
MOL_02_002348,Cc1ccc(-c2nc(CN)c(NCCCN(C)C)o2)cc1,0.028
MOL_02_003378,Cc1noc(C)c1Cn1cc(N2C(O)CN(Cc3ccn(C)n3)C2O)cn1,0.028
MOL_02_002250,Cc1cccc(N2C(O)c3cccnc3C2O)c1,0.028
MOL_02_006598,COc1ccc(NC(C)n2cc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)n2)cc1OC,0.028
MOL_02_004776,OC1CCCN1c1ccc(C(O)(O)N2CCCc3ncccc32)cc1,0.028
MOL_02_008044,CC1NC(Cc2ccc(N(C)C)cc2)C(O)N1Cc1ccncc1,0.028
MOL_02_004333,Cc1cc2c(cc1C(N)(O)O)C(O)NNC2,0.028
MOL_02_002911,NNC(O)C(Cc1ccco1)NC(O)c1ccccc1,0.028
MOL_02_000299,Cc1cc(CCCN)cc(C)c1Oc1cc(Nc2ccc(CN)cc2)c(N)cc1COC(O)C1CC1,0.028
MOL_02_001666,CCCCC(NC(O)C(Cc1ccccc1)N(Cc1ccccc1)CC(NCC(N)CC)C(C)CC)C(O)O,0.028
MOL_02_001616,CCC(O)Nc1ccc(C(O)(O)N2CCN(C(O)OCc3ccccc3)CC2)cn1,0.028
MOL_02_002854,COc1cc(CNNC(O)c2cccc(NC(O)c3ccccc3C)c2)ccc1O,0.028
MOL_02_003228,COc1cc(C)cc(-c2c(-c3ccnc(-c4ccccc4C(C)O)c3)cnn2CCN)c1,0.028
MOL_02_001463,NC(Cc1ccccc1Cl)CC(O)N1CCNCC1,0.028
MOL_02_003728,CCNc1cc(C(O)NC(Cc2ccco2)C(O)CNCc2cccc(OC)c2)cc(N2CCCCC2(O)O)c1,0.028
MOL_02_002415,Cn1cnc(C(O)(O)NC2Cc3cc(CN)cnc3N(Cc3cncn3C)C2O)c1,0.028
MOL_02_007841,COc1ccc(N(C)C(O)(O)c2ccc3c(c2)NC(O)CO3)c(OC)c1,0.028
MOL_02_003289,CC1CCC2C(NC(O)C(N)c3ccc4c(c3)CCO4)C(O)N2C1C(O)O,0.028
MOL_02_003779,Oc1nnc(Cc2cccc(C(O)N3CCN(c4ncccn4)CC3)c2)c2c1CCCC2,0.028
MOL_02_007653,OC1CCC(NNCc2ccccn2)N1,0.028
MOL_02_007457,OC(NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(O)NC1c2ccccc2CC1O)OC1CCCOC1,0.028
MOL_02_008595,Cc1cc(O)nc2cc(NC(O)c3c(N(O)O)cccc3N(O)O)ccc12,0.028
MOL_02_004445,CC(C)n1c(NC(O)c2ccc3cc4n(c3c2)C(C)CNC4O)nc2ccccc21,0.028
MOL_02_004580,OC(O)CCC(NC(O)NC(Cc1ccccc1)C(O)O)C(O)O,0.028
MOL_02_001984,COc1cc(CCC(O)NCc2ccc(C)cc2)cc(OC)c1OC,0.028
MOL_02_008353,Cc1cc(C)cc(-c2cnc3cc(C)c(-c4cccc(O)c4)cc3c2OCCC2CCCCN2)c1,0.028
MOL_02_008881,COc1cccc2c1CCC(O)N2CCCN1CCN(c2cccc(C(Cl)(Cl)Cl)c2)CC1,0.028
MOL_02_004409,Cc1ccc(C)c2c(O)c3ccc(N(O)O)cc3cc12,0.028
MOL_02_006985,Oc1ccc(C(O)NC2CCCC2CNC(O)c2cc(O)c(C(O)c3c(O)cccc3C(O)O)c(O)c2)cc1,0.028
MOL_02_004699,COC(O)CCCCCCC1C(O)CC(O)C1CCC(O)COc1cccc(C)c1,0.028
MOL_02_008034,CC1CC(Cc2cn(-c3ccccc3)nn2)C(O)N1,0.028
MOL_02_000590,Cc1ccc2c(NCCN3CCN(C(O)C4CCNC4)CC3)ccnc2c1,0.028
MOL_02_004414,COc1cccc(CNC(O)c2ccc(CC(O)c3ccccc3)o2)c1,0.028
MOL_02_006163,CC(O)N1CCCc2cc(C(O)(O)N3CCC(C(O)NCc4ccc(N(C)C)cc4)CC3)ccc21,0.028
MOL_02_003829,COc1ccc(C(O)NC2CC(C(O)OC)N(Cc3cccc4ccccc34)C2)c(OC)c1,0.028
MOL_02_003105,CCCCCCCC(O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,0.028
MOL_02_000989,CCNC1CCc2ccc(OCCNC(O)(O)c3cn(C)cn3)cc2C1Cc1ccc(C)c(C)c1,0.028
MOL_02_003810,CCCCC(NC(O)C(O)CCCCc1ccc(OC)cc1)C(O)NCC(O)NCC(O)OC(C)(C)C,0.028
MOL_02_005234,CC(O)n1c2cccc(Cl)c2c2cc(-c3ccc(N(O)O)cc3)nnc21,0.028
MOL_02_001999,CC(C)(C)NC(O)c1ccccc1CC(O)C(Cc1ccccc1)NC(O)C(CC(O)(O)c1ccccn1)NC(C)(O)O,0.028
MOL_02_005243,CC(NNC(O)CNC(O)COc1ccccc1)c1ccco1,0.028
MOL_02_001539,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(O)c1ccc(OC(C)C)cc1,0.028
MOL_02_005380,NC(N)c1ccc(OCc2ccccn2)cc1,0.028
MOL_02_008976,Cc1ccc2ccc(-c3cncc(CN)c3)cc2n1,0.028
MOL_02_007777,Cc1cc(C)c2ccc(CCc3cc(O)cc(O)c3)nc2c1O,0.028
MOL_02_000179,CCCc1c(C(O)NC2C(OC3CC(O)(CO)CC(O)C3O)OC(CO)C(O)C2O)cnn1-c1cc(C)cc(C)c1,0.028
MOL_02_007094,OC(O)c1cc(C(O)O)c(NC(O)c2ccccc2)cc1NC(O)c1ccccc1,0.028
MOL_02_003005,COc1ccccc1N1CCN(Cc2nc(O)c3ccccc3n2)CC1,0.028
MOL_02_008194,Cc1cc2c(cc1C(C)O)N(O)c1ccc(Cl)cc1N2O,0.028
MOL_02_000785,COc1cccc(CN2CCNC(O)C2CC(O)NCCCC2CCCC2)c1OC,0.028
MOL_02_002221,Cn1c(O)nc2c(Oc3ccc(NC(O)Nc4cc(C(C)(C)C)nn4-c4ccccc4)cc3)ccnc21,0.028
MOL_02_005788,CCC(C)C(N)C(O)N1Cc2ccccc2C1,0.028
MOL_02_008644,OC1CN(C(O)CCc2ccccc2Cl)c2ccccc2N1,0.028
MOL_02_005609,CC(O)Nc1ccc(C(O)(O)N2CCN(C(O)(O)c3ccc(Cl)c(Cl)c3Cl)CC2)cc1,0.028
MOL_02_004717,COC(O)c1cccc2oc(-c3cc4ccccc4cc3O)nc12,0.028
MOL_02_003187,Cc1ccn(CC(O)Nc2cc(C(O)c3cn(C(C)C)c4ccncc34)ccn2)n1,0.028
MOL_02_003875,CCc1nc(CN2CCCC(Cn3nc(C)nc3C)C2)no1,0.028
MOL_02_008929,Cc1ccc2c(c1)C(c1ccccc1)N(O)CC(N)N2,0.028
MOL_02_008455,COc1cccc(OCC(O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)c1,0.028
MOL_02_007733,CC(NNC(O)CC(O)NNC(C)c1ccccc1)c1ccccc1,0.028
MOL_02_008684,COc1ccc(CCNCC(O)COc2ccc(-c3ncco3)cc2)cc1OC,0.028
MOL_02_003748,Cc1ccc(O)c(CNCc2ccc(C(O)O)cc2)c1,0.028
MOL_02_003149,COc1ccc2c(c1)OC(OC1OC(CO)C(O)C(O)C1O)C(O)N2,0.028
MOL_02_008094,Cc1ncnc2c1ncn2C1OC(CO)C(O)C1(C)Cl,0.028
MOL_02_007782,Cc1cc(C)cc(C(O)NC2CCCN(Cc3ccccc3)C2)c1,0.028
MOL_02_008998,COCC(O)NC(CC(O)O)C(O)Nc1ccc(-c2ccccc2C(O)O)cc1,0.028
MOL_02_002500,Clc1ccc(CN2CCCC2Cn2cncn2)c2ncccc12,0.028
MOL_02_001951,COc1cc(CNNC(C)N)c2c(c1OCc1ccc(C)cc1C)CN1CCc3cc4c(cc3C1C2)OCO4,0.028
MOL_02_002649,CCCC(C(N)O)C(CC(C)C)C(O)NC1CCCCN(Cc2cncc(-c3ccccn3)c2)C1O,0.028
MOL_02_007563,ON(O)c1ccc(C(O)(O)NNCCCc2ccccc2)cc1,0.028
MOL_02_008940,Cc1ccc(C(NC(O)CNC(O)c2ccc(Cl)cc2)c2ccccc2)cc1,0.028
MOL_02_003528,CC1(C)CC2CC(C)(CN2C(O)COC(O)c2cccc(O)c2)C1,0.028
MOL_02_000324,CCC(C)(C)n1nnnc1C(c1cccc(CN)c1)N1CCN(c2cccc(C)c2C)CC1,0.028
MOL_02_004924,CC(NC(O)COC(O)CCc1nc(O)c2ccccc2n1)c1ccccc1,0.028
MOL_02_001258,CCC(C)C(NC(O)c1ccccc1NC(O)c1ccco1)C(O)NC1CCCCC1,0.028
MOL_02_002158,CC1NC(O)C(Cc2ccccc2)N1,0.028
MOL_02_008865,Cc1c(C(O)Nc2ccc(C(Cl)(Cl)Cl)cc2)cnn1Cc1ccccc1,0.028
MOL_02_004452,Cc1ccc2c(NCCNCCC3OC4OC5(C)CCC6C(C)CCC(C3C)C46OO5)ccnc2c1,0.028
MOL_02_008956,c1ccc(-c2c3c(nc4c2CCC4NC2NCCN2)C(NC2NCCN2)CC3)cc1,0.028
MOL_02_000860,CONC(COCc1ccccc1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(C)c(C)c1,0.028
MOL_02_001877,Cc1cnccc1N1CCN(C(O)C2CC3(CCNCC3)CN2)CC1,0.028
MOL_02_008277,OCCC1(c2ccc(Oc3ccccc3)cc2)C(O)NC(O)NC1O,0.028
MOL_02_005520,COc1cccc(C2NNC(O)C2NNc2ccc(N(C)C)cc2)c1,0.028
MOL_02_007040,Cc1ccc(CN2C(O)c3ccccc3C2(O)O)cc1,0.028
MOL_02_006589,Cn1cc2c(nc(NC(O)NC3CCN(C(O)Nc4ccncc4)CC3)n3nc(-c4ccco4)nc23)n1,0.028
MOL_02_000908,OC1OCC(OC(O)(O)O)C(O)C1O,0.028
MOL_02_003284,CCCCCCc1cnc2nc(N)nc(O)c2n1,0.028
MOL_02_008223,CCOc1ccc(CCc2nc(CN)c(NCCCOC)o2)cc1,0.028
MOL_02_006318,COc1ccc(C2COC(N)N2)cc1C,0.028
MOL_02_008886,CC(O)Nc1cccc2c1C(O)N(c1ccc(OC(C)O)cc1)C2O,0.028
MOL_02_002235,Nc1nc(O)c2ncn(Cc3cccc(OCC(O)(O)O)c3)c2n1,0.028
MOL_02_001892,COC(O)CCCCCCC(O)Nc1ccc(Nc2ncc3cc(C(O)N(C)C)n(C4CCCC4)c3n2)cn1,0.028
MOL_02_000523,Cc1ccc(C(O)O)c(NC(O)CCc2c(C)noc2C)c1,0.028
MOL_02_003138,CN1CCC(c2cc(CCO)ncn2)C1,0.028
MOL_02_002516,Cc1ccc(C(C)C2CNC(C(O)O)C2CC(O)O)cc1,0.028
MOL_02_003349,Cc1cc(C(O)(O)N2CCC3(CC2)NC(O)NC3O)ccc1C(N)(O)O,0.028
MOL_02_008048,CC(O)(O)c1ccc(-c2cnc(N)c(-c3ccc(C(Cl)(Cl)Cl)c(Cl)c3)c2)cc1,0.028
MOL_02_001806,Cc1ccc(C(O)N2CCCCC2(O)O)cc1N(O)O,0.028
MOL_02_002420,CC(O)CC(O)Oc1c(O)c(-c2ccc(O)cc2)c(OC(O)CCc2ccccc2)c(O)c1-c1ccc(O)cc1,0.028
MOL_02_002935,Cc1cccc(-c2ccc(C(O)(O)N(C)c3cccc(O)c3)cc2)c1,0.028
MOL_02_007648,OC(Nc1ccc(C(O)N2CC3(CCCCN3)C2)cc1)N1Cc2ccccc2C1,0.028
MOL_02_001538,COc1cccc(CC2(CO)CCCN(Cc3ccccc3-c3ccco3)C2)c1,0.028
MOL_02_007405,Cc1ccc(Nc2ncnc3cc4ccccc4cc23)cc1,0.028
MOL_02_006340,COCC(O)Nc1c(C(O)Nc2ccc(C)cc2)oc2ccccc12,0.028
MOL_02_007759,Cc1ccc(C(O)NC(c2ccccc2)C(O)O)cc1C(N)(O)O,0.028
MOL_02_004613,CN1C(CCCCCC(O)O)CC(O)C1Cc1ccccc1,0.028
MOL_02_004220,Cc1cc(C)cc(C(O)OCC(O)N2c3ccccc3NC(O)C2(C)C)c1,0.028
MOL_02_008755,OCc1cc2ccc(C(O)NC3CCC4(O)C5Cc6ccc(O)c7c6C4(CCN5CC4CC4)C3O7)cc2cc1CO,0.028
MOL_02_007253,CCOC(O)N1CCN(C(O)C(C)NC(O)c2cc(OC)c3ccccc3n2)CC1,0.028
MOL_02_000583,OC(Nc1ccc(C2CC(c3ccccc3)ON2)cc1)NC(O)c1c(Cl)cccc1Cl,0.028
MOL_02_008853,COc1ccc(-c2cc(C(O)Nc3ccc4c(c3)OCO4)no2)cc1,0.028
MOL_02_006376,OC(CCc1ccc(N(O)O)cc1)OC1CC2(CCC(O)O2)OC1c1ccccc1,0.028
MOL_02_001277,CN(C(O)CC(N)CCNC(N)N)C1CNC(NC(N)O)NC1O,0.028
MOL_02_003010,OC1CC(O)C2CCC3C(C2C1O)C(O)N(C1CCCCC1)C3O,0.028
MOL_02_003870,CC(NNCc1cc(C(O)O)ccc1O)NC1CCCCC1,0.028
MOL_02_008855,Cc1ccc(N2C(O)CC(C3CCCO3)C2O)cc1,0.028
MOL_02_000242,CN(Cc1ccccc1)C(O)C(Cc1ccc2ccccc2c1)NC(O)C1CCCN1C(O)Nc1ccccc1CN,0.028
MOL_02_008017,COc1cc(Nc2nc(C)cc(N3CCCC(CN)C3)n2)ccc1Cl,0.028
MOL_02_002554,Cc1cc(-c2nc3ncccc3o2)ccc1NC(C)NC(O)c1ccco1,0.028
MOL_02_007753,OC(CCN1C(O)c2ccccc2C1O)N1CCN(C2c3ccccc3-c3ccccc32)CC1,0.028
MOL_02_005743,COc1cccc(CC(O)(O)c2nnnn2-c2ccccc2)c1,0.028
MOL_02_001940,COc1ccc(C(O)c2cnc3c(O)nc(N)nc3n2)cc1,0.028
MOL_02_006174,CC(N)Nc1ccccc1,0.028
MOL_02_004667,COc1ccc(NC(O)c2cccc3cccc(N)c23)cc1,0.028
MOL_02_007075,CCC1(CN(C)C)CCC(Cc2ccc(OC)cc2)C1O,0.028
MOL_02_005629,CCOCCc1cnc(NC(O)NC)c(Oc2cccnc2CC)c1,0.028
MOL_02_000721,CCC(Cc1ccc(C(O)NCc2ccc(C(Cl)(Cl)Cl)cc2)cc1)C(O)O,0.028
MOL_02_005688,OC(O)CN1C(O)CNC1O,0.028
MOL_02_000967,CN(C)CCOc1ccc(C(O)NNCc2ccc(O)cc2)cc1,0.028
MOL_02_005448,Cc1ccc(NC(O)CN2C(O)C3CCCCC3C2O)cc1C(O)(O)N1CCOCC1,0.028
MOL_02_002355,c1ccc2c(c1)CCCCNC2,0.028
MOL_02_005242,CN(C)CCCNC(O)c1ccc(NC(O)N2Cc3ccc(Cl)cc3C2)cc1,0.028
MOL_02_003332,NCc1c(C(Cl)(Cl)Cl)cc(-c2ccccc2)nc1CCCN1CCOCC1,0.028
MOL_02_001453,CCC(C)(C)C(O)C(O)N1CCCC1C(O)CCCCc1ccccc1,0.028
MOL_02_006975,NCc1ccc(CN2CC3(CCN(C(O)c4cnccn4)CC3)C2)cc1,0.028
MOL_02_003623,CC(Cc1ccc(C(O)Oc2ccc(C(N)N)cc2)o1)C(O)OC(CC(O)O)C(O)O,0.028
MOL_02_005858,Cc1ccccc1CC(NO)C(O)O,0.028
MOL_02_007549,COc1ccc(CNNC(O)Nc2ccc(Oc3ccnc4cc(OCCCN5CCOCC5)c(OC)cc34)c(Cl)c2)cc1,0.028
MOL_02_003880,Cc1ccc(CN2C(O)(O)c3ccccc3C23CC(O)NC3O)cc1C,0.028
MOL_02_007509,Cc1ccc(O)c(C(O)Nc2ccncc2)c1,0.028
MOL_02_001282,CNC(O)(O)c1cc(NC(O)c2cccc3cccnc23)ccc1C,0.028
MOL_02_008645,Cc1cccc(OCC(O)NCCNC(O)c2ccco2)c1,0.028
MOL_02_007956,Cc1cc(N2CCCCC2)ccc1NC(O)N(CCO)C1CC1,0.028
MOL_02_007995,OC(Nc1ccc(C2CCN(C(O)C3CCOC3)CC2)cc1)N1Cc2ccncc2C1,0.028
MOL_02_002460,Cc1cc2nc(COC(O)c3cccc(NC(O)COc4ccccc4C)c3)cc(O)n2c1,0.028
MOL_02_000311,Cc1ccncc1CN(c1ccc(C(C)O)cc1)C1CCN(C(C)CCNC(O)c2c(C)ncnc2C)CC1,0.028
MOL_02_001503,Oc1cccc2c1cc1ccc3cccc4ccc2c1c34,0.028
MOL_02_008704,Cc1ccc2c(c1)N(O)C(CN)=C(N)N2O,0.028
MOL_02_003997,NNNCC(O)NC1OC(CO)C(O)C(O)C1O,0.028
MOL_02_003431,ONC(O)C1CCC(c2ccc(Cl)cc2)N1,0.028
MOL_02_000606,COc1ccc(NC(O)NCC2CCN(Cc3ccccc3Cl)CC2)c(OC)c1,0.028
MOL_02_003849,Cc1ccc(C(O)CNC(O)NCc2c(C)cc(C)nc2O)cc1,0.028
MOL_02_001998,COc1cc(C(O)Nc2cnn(Cc3c(C)noc3C)c2)cc2c1OCO2,0.028
MOL_02_001523,Cc1cccc(-n2nc3c(c2NC(O)C(C)(C)C)CC(O)(O)C3)c1,0.028
MOL_02_008347,CCCCCCCC(C(O)CC)C(O)NC(CC1CCCCC1)C(O)NCCc1ccccc1,0.028
MOL_02_000729,COc1cc(NC(O)(O)c2ccc(NC(O)CCc3cccc(N(O)O)c3)cc2)ncn1,0.028
MOL_02_006025,COc1ccc(CC(O)NCC2COc3ccccc3O2)cc1,0.028
MOL_02_006601,Nc1nc(OCCC2CC2)nc2c1NC(O)CN2Cc1cccc(CN2CCCC2)c1,0.028
MOL_02_008185,CCN(CC(O)(CNc1cccc2c1cnn2-c1ccc(Cl)cc1)C(Cl)(Cl)Cl)C(O)c1c(C)cccc1C,0.028
MOL_02_001948,CN(C)CC1CCC(C(O)c2ccccc2)(C(O)c2ccccc2)CC1,0.028
MOL_02_000529,CCNCC1C(O)OC2C1CCC(C)C1CC3OC3(C)C12,0.028
MOL_02_007107,CC(C)c1c(C(O)NCc2ccc(Cl)c(Cl)c2)c2ccc(C(O)O)cc2n1Cc1ccccc1,0.028
MOL_02_008528,OC(Nc1ccc(C2CCNC2)cc1)OC1Cc2ccccc2C1,0.028
MOL_02_001022,Nc1nc(O)c2ccn(C3CC(CO)C(O)C3O)c2n1,0.028
MOL_02_006685,CCn1c2c(c3ccccc31)CC(O)Nc1ccncc1-2,0.028
MOL_02_004208,OC(Nc1ccc2c(c1)OCO2)N1CCCC1c1ccco1,0.028
MOL_02_005161,COc1ccc(CN(C)CCCn2cnc3c(OC)ncnc32)cc1OC,0.028
MOL_02_000733,CCOC(O)C(NCC1CCCO1)NNc1cc(C)ccc1C,0.028
MOL_02_006629,CC(O)NCC1CN(c2ccc(-n3cc(Cl)cn3)c(Cl)c2)C(O)O1,0.028
MOL_02_002822,CCOc1ccc(CCNC(O)c2ccc3ccccc3n2)cc1OCC,0.028
MOL_02_002685,COc1ccccc1C1CCN(c2nc(O)nc(O)c2Cc2ccccc2)CC1,0.028
MOL_02_007321,CCNC(O)NC(C)c1ccc(CN2Cc3ccc(OCC4CC4)cc3C(Cl)C2)cc1,0.028
MOL_02_003505,Nc1ncnc2ccc(-c3ccccc3Cl)cc12,0.028
MOL_02_005969,CCC(O)NC(CCCCN)C(O)NC(CCCCN)C(O)NCCCCNC(N)N,0.028
MOL_02_004625,Cc1cc(Nc2ncnc3ccn(CCO)c23)ccc1Oc1ccc2c(c1)NC(O)C2,0.028
MOL_02_004930,COc1ccc(CNC(O)c2c(-c3cc(C)c(OC)c(C)c3)noc2C)cc1,0.028
MOL_02_001544,Cc1cc(CC(N)C(O)O)cc(C(O)O)c1,0.028
MOL_02_004498,OC(Nc1cccc(NC(O)c2ccc(N(O)O)o2)c1)c1ccco1,0.028
MOL_02_004951,Cc1ccc(CCNC(O)C2CCN(c3cc4nc(C)cc(O)n4n3)CC2)cc1,0.028
MOL_02_001005,COC(O)c1cccc(-c2cnc(C(O)C3CCc4cc(Oc5ccccc5)ccc4C3)o2)n1,0.028
MOL_02_003999,COc1cc2nc(CCN3CCN(c4ccccc4OC)CC3)nc(O)c2cc1OC,0.028
MOL_02_007057,CC(O)Oc1ccccc1C(O)OCc1nonc1C(N)O,0.028
MOL_02_004990,COC1CC(C(O)NC2CCCCC2NC(C)O)C(C)C(c2ccccc2)CC1O,0.028
MOL_02_000899,Cc1cccc(NC(O)C2CCCN(C(O)(O)c3ccc4c(c3)CC(C)N4C(C)O)C2)c1,0.028
MOL_02_008498,Cc1ccc(NC(O)NC2CCC(Oc3ccnc(C(O)OC(C)(C)C)c3)CC2)cc1C(Cl)(Cl)Cl,0.028
MOL_02_005644,CCOC(O)C(O)C(CC1CCCCC1)NC(O)C(CC(C)C)NC(O)CCc1ccccc1,0.028
MOL_02_007267,CC(CC(O)Nc1cc(Cl)ccc1C(O)O)c1ccc2ccccc2c1,0.028
MOL_02_007715,Cc1cc(C)c2c(c1)NC(C(O)O)CC2CC(O)Nc1ccc(CCCN)cc1,0.028
MOL_02_000528,Cc1ccc(C(O)NCCc2ccccn2)cc1C(N)(O)O,0.028
MOL_02_004104,Cc1ccc(-c2ncccc2Cl)cc1C(O)Nc1cc(C(O)NC(C)CN)nn1-c1ccccc1,0.028
MOL_02_002354,OC(CCCN1C(O)c2cccnc2C1O)Nc1ccccc1Cl,0.028
MOL_02_004260,OC1CCCCc2cc(CC(O)N3CCCCC3CN3CCCC3)ccc21,0.028
MOL_02_001979,Cc1cccc(N2CCN(CCCCOc3ncc4ccc(O)nc4n3)CC2)c1C,0.028
MOL_02_003707,COC(O)c1cnn(-c2ccc(C)cc2)c1CNNC(C)Nc1ccccc1,0.028
MOL_02_001352,CCN(N)C(C)Nc1ccc(Cl)cc1,0.028
MOL_02_007561,CCOc1ccc(CCNC(O)CCNC(O)c2ccccc2C)cc1OCC,0.028
MOL_02_003450,NC1CC(Cc2ccc(OCc3ccccc3)cc2)C(O)N1c1ccc(N(O)O)cc1,0.028
MOL_02_008641,COc1ccc2c(c1)NC(O)C2Cc1ccc(OC)c(O)c1,0.028
MOL_02_002705,COc1ccc(-c2cc(CN)nc(C)c2C(N)O)cc1,0.028
MOL_02_008329,CCCCc1nc2c(N)nc3cc(C(O)OC)ccc3c2n1CCCCCN,0.028
MOL_02_001373,COCc1ccc(C(O)N(CCCN)Cc2ccccn2)cc1,0.028
MOL_02_000649,CCCCNC(O)C(CCC)N1C(O)c2cc(NC(C)O)ccc2NC(O)C1C,0.028
MOL_02_004801,OC(Nc1ccc2c(c1)C(O)C(O)NC2O)c1ccc(N(O)O)cc1,0.028
MOL_02_001931,CCOC(O)c1cc(C(O)c2ccccc2)n2cc(C(O)NC3CN4CCC3CC4)ccc12,0.028
MOL_02_002912,OCC(Cc1ccccc1)NC(O)C(NC(O)OCc1ccccc1)c1ccccc1,0.028
MOL_02_004215,COC(O)COc1ccc2c(NC(O)N3C4CC4CC3C(O)Nc3cccc(OC(Cl)(Cl)Cl)c3)cn(C(N)O)c2c1,0.028
MOL_02_005811,Clc1ccccc1-c1ccccc1,0.028
MOL_02_006877,OC1C2CCCN2C(O)CN1CN1CCN(c2cccc3ccccc23)CC1,0.028
MOL_02_002081,CC(O)OC1C(O)N(c2ccccc2)C1c1cc2ccccc2c2ccccc12,0.028
MOL_02_008402,Cc1cc(C)c(OCCOc2ccc(N3C(O)CNCC3C(O)N(Cc3cccc(C)c3C)C3CC3)cc2)c(C)c1,0.028
MOL_02_006858,CCn1c2ccccc2c2cc(CN3CCC4(CC3)c3ccccc3C(O)C4O)ccc21,0.028
MOL_02_002206,Cc1cccc(Cl)c1CCCCNC(O)CN(c1ccc2c(c1)OCO2)C(C)(O)O,0.028
MOL_02_002991,CCc1nnc2n1CCN(CC(O)Nc1cc(C)on1)C2,0.028
MOL_02_008763,COc1ccc(C(O)NC(CO)CC(C)C)cc1C,0.028
MOL_02_008208,CN1C(O)c2c(nn(Cc3ccccc3)c2-c2ccccc2)N2C3CCCC3NC12,0.028
MOL_02_007957,OCCN1CCN(C(O)CN2C(O)C3CCCCC3C2O)CC1,0.028
MOL_02_001810,Cc1cccc(CNC(O)c2oc3c(c2C)-c2nn(Cc4ccccc4C)cc2CC3)c1,0.028
MOL_02_008102,Cc1ccc(C(O)(O)NC(O)NCC(O)NCC(O)O)cc1,0.028
MOL_02_008817,Cc1ccc2c(NCCCNC(O)c3ccc(CCC(O)c4ccc(C)o4)cc3)ccnc2c1,0.028
MOL_02_006067,CCCCc1nc(NCCO)c(CN)c2c1CCCC2,0.028
MOL_02_001882,COc1cncc(N2CCC(OC(O)N3CCN(C(C)C)CC3)CC2)n1,0.028
MOL_02_006997,CN1CCN(c2ccc(-c3cc(O)c4ncccc4c3)cc2)CC1,0.028
MOL_02_000532,c1ccc2cc(Nc3nccc(Nc4ccc5c(c4)OCO5)n3)ccc2c1,0.028
MOL_02_003296,Cc1ccc(C(O)N2CCC(c3ccc(CN)cc3)CC2)cc1C(O)Nc1ccc(N2CCCC2)nc1,0.028
MOL_02_005866,CCCCN(CCCC)C(O)C1(c2ccccc2)CC1CN,0.028
MOL_02_002722,Oc1ccccc1C1CN2CCCC2c2ccccc21,0.028
MOL_02_008903,Cc1ccc(C(O)OC2CCC3(C)C(c4ccoc4)OC(O)C3C2C)cc1,0.028
MOL_02_003826,CC(C)c1cc(CN(C)C(O)CN2CCC(C(N)O)CC2)no1,0.028
MOL_02_000774,OC(O)C1CCCN(CCCCCc2cccc(NNc3cccc4ccccc34)c2)C1,0.028
MOL_02_003915,Cc1ccc2c(c1)CCC1CC(O)CCN21,0.028
MOL_02_008397,Cc1ccccc1NC(C)N(CCN1CCCCC1)Cc1ccco1,0.028
MOL_02_004438,CCc1ccc(C(O)NN(C(O)c2cc(C)cc(COC)c2)C(C)(C)C)cc1,0.028
MOL_02_007291,CC1CN(O)C(C)(C)N1,0.028
MOL_02_008575,CCN1CCCC1Cn1cc2ccccc2c1O,0.028
MOL_02_008664,CCN(CC)CCNC(O)c1cc(Cl)c(N)cc1OC,0.028
