SMILES,name,canvasUID,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar
Cc1cncc(n1)-c(nc2)cc(c23)n(nc3)-c(n4)cccc4C5(Cl)CCCNC5,MOL_02_007481,16863,405.8834,2.4975,5,0,3,29,0,1,5,81.41,60.53,111.2709,52.047
COc(c1)c(OC)c(OC)cc1CCc2nc(N)nn2-c3ccccc3,MOL_02_008924,16864,354.403,2.8501,5,1,7,26,0,0,3,84.42,57.169,102.9571,46.328
COc(cc1)c(O)cc1C(CC)c2c(O)cc(c(c2)O)C(O)OC,MOL_02_005982,16866,334.3637,3.1583,6,4,6,24,0,2,2,99.38,62.835,89.0873,41.454
NCCC(C)C(O)(O)CCCC,MOL_02_008715,16869,175.2685,0.8102,2,2,6,12,0,1,0,66.48,30.083,49.97,19.914
c1cccc(OC)c1CNC(O)c(cc2)cn(c23)c(c(n3)CC)N(C)Cc4ccc(cc4)OC,MOL_02_000869,16871,460.568,4.7535,4,1,10,34,0,1,4,71.78,71.669,133.2517,62.795
CC(O)Nc(cc1)ccc1-c(cc2)ccc2-c3cc(cc(c3)O)N4CCOCC4,MOL_02_005192,16872,390.4748,3.8789,3,3,5,29,0,1,4,64.96,63.002,117.6655,54.395
COc(c1)c(OC)c(OC)cc1C(O)c2cn(C)c(c23)cc(cc3)OC,MOL_02_004609,16874,357.4003,3.044,5,1,6,26,0,1,3,62.08,58.669,96.8738,46.026
c1cccc(OC)c1CNC(O)c(c2)ccc(c23)n(c(n3)C)-c(cc4C)ccc4,MOL_02_008373,16875,387.4742,4.5949,3,1,6,29,0,1,4,59.31,61.169,113.7685,55.302
c1ccccc1C(O)Cn(nn2)cc2Cn(c(c34)ncnc4N)nc3-c5ccccc5,MOL_02_008294,16877,412.4472,2.2858,6,2,6,31,0,1,5,120.56,69.002,121.1359,55.758
c1cc(O)ccc1C2CC(C)Nc(c23)n(nc3O)C4CCCC4,MOL_02_003790,16886,313.3941,3.9613,3,3,2,23,0,2,4,70.31,49.334,92.7115,39.812
c1ncccc1CN(C)c(n2)nccc2N3CCNC(C34)CC(C4)(O)O,MOL_02_004017,16887,356.4222,0.7794,5,2,4,26,0,2,4,97.64,57.917,98.7549,43.157
NC(O)c1ccc(cc1)-c(cn2)n(c23)nc(c(c3)-c4ccccc4)-c(cc5)ccc5C6(N)CCC6,MOL_02_009367,16892,461.5576,4.0985,3,1,5,35,0,1,6,102.98,74.086,138.2726,66.913
COc(cc1)c(O)cc1C(C(C)C)c2cc(OC)cc(c2)OC,MOL_02_007160,16893,316.3915,4.4478,4,1,6,23,0,1,2,47.92,51.168,90.5771,42.015
c1cccc(c12)ccc(c2)C(O)(O)N3CCCC3C(O)NCC,MOL_02_000963,16898,316.3948,2.7708,3,3,5,23,0,2,3,75.96,53.417,90.1433,40.575
Cc1ccc(cc1)-c(nc2O)nc(c23)nccc3,MOL_02_001101,16900,237.2566,3.0778,4,1,1,18,0,0,3,58.9,41.002,67.5614,33.693
NC(O)N(O)CCONCc1ccc(o1)Oc2ccc(Cl)cc2,MOL_02_001613,16901,343.7628,2.2603,5,3,9,23,0,1,2,113.35,59.612,81.6343,38.241
CCCCNc1c(cccc2)c2nc(c13)n(C)nc3C,MOL_02_004852,16902,268.3568,3.0571,2,1,4,20,0,0,3,42.74,39.002,85.221,37.12
c1cc(Cl)ccc1C2CN(C2)C(C)c(nc3O)nn(c34)c(nc4)C5CCOCC5,MOL_02_006608,16903,413.9006,2.7702,5,1,4,29,0,1,5,76.3,61.612,110.5921,49.469
ON(O)c1c(CC)c(C)cc(c12)nc(O)c(n2)O,MOL_02_004000,16905,251.2386,0.8294,6,4,2,18,0,0,2,109.94,51.169,64.1393,28.954
CC(C)NC(O)c1cc(OC)n(n1)-c2ccccc2,MOL_02_002987,16909,261.3196,2.4695,3,1,5,19,0,1,2,59.31,42.667,74.7445,34.02
CNC(C)c(cc1)cc2nc(O)c(c3c12)CCCN3,MOL_02_007854,16912,257.3309,2.5455,2,2,2,19,0,1,3,57.18,39.835,77.7571,34.378
c1cc(C)ccc1C(O)(O)N(CC2CO2)c(cc3)ccc3C,MOL_02_005940,16914,299.3642,4.1217,3,2,5,22,0,1,3,56.23,49.751,87.306,40.12
Nc(n1)nc(N)c(c1CC)-c2ccc(cc2)NCc3cc(C)ncc3,MOL_02_005758,16920,334.4182,2.613,2,3,5,25,0,0,3,102.74,53.836,104.4917,47.18
C1COCCN1CCOc(c2)ccc3nc(O)c(c4c23)CCCN4,MOL_02_007716,16922,329.3935,2.4403,4,2,4,24,0,0,4,66.85,50.002,93.6477,40.383
c1cccc(C)c1C(O)N2CCN(CC2)c(nc3N)nc(c34)cc(OC)c(c4)OC,MOL_02_003893,16923,409.4815,3.5211,5,2,5,30,0,1,4,96.97,65.669,117.8492,52.344
c1ccccc1CC(O)Nc2cc(ccc2)NC(O)c3c(OC)cccc3,MOL_02_008949,16925,364.4376,3.981,3,4,8,27,0,2,3,73.75,61.001,109.0592,51.499
CC(O)(O)c1ccc(cc1)-c2c(cccc2)-c3cccnc3,MOL_02_004205,16931,291.3438,2.7111,3,2,3,22,0,0,3,53.35,50.585,87.0411,43.237
c1cccc(c1C(Cl)(Cl)Cl)NNC(C(C)O)Nc(c2C)cccc2,MOL_02_006380,16933,388.7192,4.732,1,4,7,24,0,2,2,56.32,56.417,104.802,46.397
c1cc(Cl)ccc1C(CN)N2NC(C)CC2(C)C,MOL_02_005579,16935,267.7976,2.1883,1,1,3,18,0,2,2,41.29,36.861,76.6959,33.627
ClC(Cl)(Cl)C(O)(O)Nc(ccc1)cc1C(O)CNC(C)C,MOL_02_008639,16936,357.6606,2.8467,3,4,7,21,0,1,1,84.75,57.333,87.9627,37.066
c1occc1CN(C2)CCOC(C23)CN(C3)c(nn4)ccc4C,MOL_02_001264,16940,314.3822,1.2514,4,0,3,23,0,2,4,54.63,45.667,88.0149,38.13
CC(C)n(cn1)c(c12)nc(NC(O)CCC)nc2Nc(cc3)ccc3-c4ncccn4,MOL_02_008787,16947,418.4948,3.5515,6,3,8,31,0,1,4,113.67,67.335,118.5622,54.674
OC(O)CCc1cc(OCC(C)C)c(cc1)OC(O)CCc2ccccc2,MOL_02_008521,16950,374.4706,4.3258,5,3,11,27,0,1,2,79.15,63.167,105.1495,48.157
c1cccc(c12)c(OC)c(cc2CN)C(O)NCC3CCCN3CCCC,MOL_02_002877,16957,371.5163,2.983,2,1,9,27,0,2,3,70.75,55.001,110.8254,48.629
c1ncccc1C(O)(O)Nc2ccc(nc2)N(CC)CC,MOL_02_000856,16961,288.3449,2.1798,4,3,6,21,0,0,2,81.51,49.751,84.1684,37.267
OCCOCn(c(n1)C)c(c12)cc(C)c(C)c2,MOL_02_004571,16963,234.2942,2.0514,3,1,4,17,0,0,2,47.28,37.335,65.8237,29.938
c1ccc(Cl)cc1OCCCOc(nc2O)nc(c23)nccc3,MOL_02_000578,16967,331.7537,3.8352,6,1,6,23,0,0,3,77.36,54.613,86.8556,40.607
CCNC(O)c(cc1)cn(c12)c(-c3ccccc3)c(n2)-c(cc4)ccc4C5(N)CCC5,MOL_02_009552,16969,412.5267,4.1164,2,1,6,31,0,1,5,76.1,63.752,121.385,58.912
CC(C)N1CCCC1C(O)O,MOL_02_007769,16970,159.2261,0.657,2,2,2,11,0,1,1,43.7,26.499,43.6869,17.305
c1ccc(Cl)c(c12)oc(c2C)C(O)NCc3nnc(o3)-c4ccccc4,MOL_02_006302,16973,369.8016,3.7645,5,1,5,26,0,1,4,84.32,59.78,96.1609,46.277
NCc1ccc(O)cc1,MOL_02_002212,16977,123.1525,0.6685,1,1,1,9,0,0,1,46.25,22.834,36.2255,17.521
OC(O)c1c(O)nc(c(c1)CC)-c2ccc(cc2)N(C)C,MOL_02_007620,16982,288.3416,3.0611,4,3,4,21,0,0,2,76.82,51.835,82.5895,37.806
COCC(N)C(O)NCc1ccc(cc1)-c2ccccc2,MOL_02_001306,16983,286.3688,1.6152,2,1,7,21,0,2,2,67.51,46.667,84.1356,39.773
c1cc(C)ccc1C(O)N(C(O)c2cccnc2)NCc3ccc(cc3)OC,MOL_02_000982,16985,379.4522,3.29,5,3,8,28,0,2,3,77.85,63.501,108.5332,52.081
c1cccc(O)c1OCC(O)N2CCN(CC2)C(O)c3ccco3,MOL_02_007461,16986,334.367,1.7194,5,3,6,24,0,2,3,89.54,58.167,85.2289,39.651
ClC(Cl)(Cl)c1ccc(nc1)Oc(c2)ccc(c23)nc(cc3)C(O)N(C4)CC4O,MOL_02_006313,16991,440.7076,3.9758,5,2,5,28,0,1,4,78.71,68.751,108.0489,50.047
Cc1c(C)cc(cc1C)OCC(O)NCC2(N(C)C)CCCCC2,MOL_02_007410,16993,334.4962,4.3885,2,1,7,24,0,1,2,44.73,47.751,100.3212,42.59
Cc(c1)c(NC)nc(OCC)c1C(O)NC2CN(CC)CCN(C)C2,MOL_02_001677,16997,351.4869,2.0618,3,2,7,25,0,2,2,72.89,51.834,103.7396,42.204
CC(C)Oc(c1CN)cc(nc1)NC(O)N(CCC2)c(c23)nc(CO)c(c3)C4CCNCC4,MOL_02_005282,17002,456.581,2.5795,5,3,8,33,0,1,4,128.79,71.668,131.4878,55.573
c1ncccc1CCC(O)N(CC2)CCC2(C(O)OCC)Cc3ccc(cc3)OC,MOL_02_004103,17004,414.5378,3.106,5,2,10,30,0,2,3,75.05,64.917,117.568,52.349
CC(O)NCC1CCCN(C1)Cc2c(-c(c3)ccc(c34)OCO4)nn(c2)-c5ccccc5,MOL_02_002139,17005,434.5307,3.154,4,1,7,32,0,2,5,71.78,65.668,124.7888,56.559
n1ccncc1C(O)NNCCCc2c(OC)cccc2,MOL_02_006499,17007,288.3449,1.0848,4,3,8,21,0,1,2,79.3,47.334,79.3815,37.267
c1cccc(c12)nc(C(C)(C)C)nc2Nc3ccc(cc3)OC,MOL_02_007687,17009,307.3895,4.9657,3,1,4,23,0,0,3,47.04,47.252,89.8893,43.637
C1CN(C)Cc(c12)nc(NC(C)C)c(n2)N(CC3)CCC3C(O)c4c(Cl)ccc(C)c4,MOL_02_001830,17010,444.0127,4.5887,3,2,5,31,0,1,4,64.52,62.779,130.0486,54.918
Cc1cc(C)n(n1)-c(n2)cc(nc2-c(o3)ccc3C)NC(O)COc(ccc4)cc4CN(C)CC,MOL_02_008953,17011,476.5707,4.0499,6,2,10,35,0,1,4,101.47,75.336,134.5206,61.761
c1cc(Cl)ccc1C(O)Nc(n2)ccc(c23)ncc(c3)-c4cnn(C)c4,MOL_02_003588,17014,365.8162,3.2506,4,2,4,26,0,1,4,75.86,58.613,102.6013,48.624
CC(C)CCOc(cc1)ccc1CCC(O)NNC(O)c2ccncc2,MOL_02_002886,17018,359.4626,2.7835,4,4,11,26,0,2,2,86.64,58.5,101.4729,46.497
c1cccc(c12)n(C(O)CC)c(n2)-c3ccco3,MOL_02_007805,17019,242.2732,2.873,3,1,3,18,0,1,3,51.19,40.001,63.9793,32.428
Cn(c1)ncc1C(O)(O)N2CCCC2c(on3)cc3C,MOL_02_002805,17021,278.307,0.8895,5,2,3,20,0,1,3,87.55,47.584,72.5482,31.371
c1ccccc1Cn(c2O)nc(c23)c(O)nc4c3cccc4,MOL_02_004428,17023,291.304,3.6648,4,2,2,22,0,0,4,71.17,51.169,83.7454,40.792
OC(O)COCC(C)(C)CN(CC1)CCN1C(c2ccc(C)cc2)c3ccccc3,MOL_02_008933,17025,412.5649,3.8635,3,2,9,30,0,1,3,56.17,62.917,121.9652,54.316
c1cccc(Cl)c1C(O)Nc(cn2)ccc2C,MOL_02_001623,17032,248.7081,2.6789,2,2,3,17,0,1,2,45.15,39.612,69.4418,32.997
c1ccccc1Cn(c2)nc(c23)c(N)nc(n3)-c4ccccc4,MOL_02_006422,17033,301.3452,2.9947,3,1,3,23,0,0,4,69.62,48.502,89.4113,44.182
c1nc(N)nc(N)c1C(C)c2cc(OC)c(OC)c(c2)OC,MOL_02_005611,17035,304.3443,1.7981,4,2,5,22,0,1,2,105.51,51.502,86.058,37.904
C1CC1(C(O)O)NC(O)Nc(cc2C(Cl)(Cl)Cl)c(cc2)-c3ccccc3,MOL_02_004682,17036,417.7141,3.994,3,4,7,26,0,1,3,84.75,66.167,105.5408,47.381
c1cc(C)c(C)cc1C(C2CCNCC2)NC(O)c(c3)ccc(c34)cnc(Cl)c4,MOL_02_009743,17041,409.9516,4.3997,2,1,5,29,0,2,4,57.18,59.779,119.8339,54.777
CC(O)Nc(ccc1)cc1NC(O)CCc2nnc(n2CC)-c3ccco3,MOL_02_001189,17042,371.4335,1.8274,5,4,9,27,0,2,3,108.37,62.001,104.9413,46.42
Cc1ncn(n1)-c2c(OC)cc(cc2)Nc(n3)nn(c34)CCCC4c5ccc(Cl)cc5,MOL_02_003604,17045,435.9094,3.4373,5,1,5,31,0,1,5,82.68,65.28,125.6991,55.354
CCOC(O)c1ccc(CN)cc1,MOL_02_005715,17046,181.2316,0.749,2,1,4,13,0,1,1,55.48,31.167,51.8764,23.663
CC(C)(C)OC(O)N(C1)CCCC1CNCc2cc(C)on2,MOL_02_003665,17052,311.4198,1.867,4,1,7,22,0,2,2,70.76,46.75,84.536,35.21
CN(C)C(O)CN1C(O)CCC12CCN(CC2)Cc3cccn3C,MOL_02_004483,17053,336.4723,0.6822,2,2,5,24,0,2,3,55.11,49.583,95.0854,40.018
NC1CCCN(C1)c(n2)n(Cc(c3CN)cccc3)c(O)c(c24)ncc4-c5ccncc5,MOL_02_001727,17058,429.5175,2.4272,4,1,5,32,0,1,5,119.11,68.669,123.8223,57.757
CC(C)(C)NC(CC(O1)O)C12CCCCC2,MOL_02_003582,17061,227.3431,2.0623,2,1,2,16,0,2,2,41.49,32.166,63.6266,25.706
O1CCCC1CNC(O)CN2CCCCCC2,MOL_02_006912,17062,242.3577,1.3154,2,1,5,17,0,2,2,44.73,33.166,68.7385,27.057
c1cc(C)ccc1C(O)n(nc2C)c(c23)c4c(nn3)cc(C)c(Cl)c4,MOL_02_007844,17064,352.8175,4.6568,4,1,2,25,0,1,4,63.83,55.447,100.0382,46.377
CC(O)(O)Nc(cc1)ccc1CCc2nc(C)cn(c23)cc(C(Cl)(Cl)Cl)c3,MOL_02_004553,17065,428.74,4.8324,3,3,6,27,0,0,3,70.31,65.335,108.8843,50.123
c1cccc(c12)n(C)c(n2)C(O)c3ccc(cc3)Oc(nccc4)c4-c(ccn5)cc5C,MOL_02_005124,17066,422.4785,4.4157,5,1,5,32,0,1,5,73.06,68.836,121.5332,60.699
CC(O)(O)c1ccc(cc1)-n(cn2)c(c2C)-c3c(Cl)cc(cc3)OC,MOL_02_000022,17068,358.8188,3.1898,4,2,4,25,0,0,3,67.51,59.53,96.5518,46.365
c1cc(C)cc(c1C(O)O)NC(O)c2cc(ccc2)Oc3ccccc3,MOL_02_002965,17070,351.3957,3.9847,4,4,6,26,0,1,3,81.95,62.668,101.0221,48.95
CCOC(O)N(C1)CCCC12CCCNC2,MOL_02_004255,17073,228.3312,1.3793,2,1,3,16,0,2,2,44.73,32.083,64.3948,25.222
c1cc(C(O)O)ccc1C(O)(O)Nc2c(cccc2Cl)-n3cccn3,MOL_02_007446,17076,361.7796,2.5555,5,5,5,25,0,0,3,110.77,66.529,95.7324,44.683
CCC(O)(O)N1CCN(CC1)C(O)COc(cc2)ccc2-c3ccccc3,MOL_02_006532,17079,372.458,3.7524,4,3,7,27,0,1,3,76.4,62.084,105.1056,47.613
OCC(N)(CO)CCc1ccc(CC)cc1,MOL_02_005204,17080,223.3113,1.4618,2,2,6,16,0,0,1,66.48,38.084,65.6736,29.168
COc(cc1)ccc1C(O)(O)N(CC2)CCC2N(C(O)C3O)CCN3Cc4ccccc4,MOL_02_001909,17081,443.5359,2.7166,5,4,6,32,0,2,4,99.87,74.25,122.6172,54.332
OCC1CCCN1c2cc(ncn2)N(C3)CCc(c34)ccc(c4)OC,MOL_02_001650,17084,340.4195,3.0514,4,1,4,25,0,1,4,61.72,51.668,100.1262,43.059
CNC(O)Oc(ccc1)cc1-c(n2)cn(c23)cc(C)cc3,MOL_02_005350,17086,283.3251,3.0222,3,1,4,21,0,1,3,59.31,46.668,78.1774,38.708
CC(C)Nc(cc1)cc(c12)n(nc2)-c(n3)cncc3-c(nc4)ccc4C(O)O,MOL_02_006881,17089,376.4118,1.979,6,3,5,28,0,0,4,108.98,64.835,106.4147,49.708
c1ccc(N)cc1-c2cnc(N)nc2,MOL_02_002416,17090,186.2132,0.5975,2,2,1,14,0,0,2,77.82,32.668,57.2053,26.818
c1cc(C)ccc1C(O)CC(C2CCCCC2)Nc(cc3)ccc3N(O)O,MOL_02_004593,17094,370.4852,3.0354,3,4,7,27,0,2,3,75.96,60.167,110.1388,48.811
CCCC(O)Nc(c1C)cc(cc1)-c(o2)nc(c23)nccc3,MOL_02_002230,17095,297.3517,3.2146,4,2,5,22,0,1,3,71.18,48.335,85.3811,39.345
CC(O)Nc(c1)ccc(c12)CCC(C2)N(CCC)CCN3CCN(CC3)c4ccccc4,MOL_02_007386,17098,436.6327,4.8546,1,2,9,32,0,2,4,41.98,60.334,136.9135,58.64
c1cccc(Cl)c1N(CC2)CCN2C(O)Cn(nc3)c(O)c4nc(c5c34)ccc(C)c5,MOL_02_006936,17099,437.922,4.3859,4,2,4,31,0,1,5,77.65,68.28,122.5688,55.7
c1ccccc1C(C)Cn(nc2)c(c23)ncc(C(O)OCC)c3N(CC4)CCN4C,MOL_02_007204,17100,409.5245,2.4568,4,1,7,30,0,2,4,66.65,61.501,121.8389,52.712
Cc1cnc(C)n(c12)nc(n2)CCc3nc(nn3C)N4CCCC4,MOL_02_002184,17101,326.3995,0.8001,5,0,4,24,0,0,4,77.55,48.002,96.42,39.509
CC(C)n(c1)ncc1NC(O)COc(c2C)cccc2,MOL_02_005702,17102,275.3461,2.323,3,2,6,20,0,1,2,59.31,44.167,81.1014,35.855
CCN(CC)c(nc1)ccc1C(O)Nc(ccc2)cc2CN(CC3)CCC3C(O)NC4CCCCC4,MOL_02_003001,17104,495.6999,4.7493,3,3,11,36,0,2,4,83.89,72,149.5903,63.529
c1cccc(OC)c1C(O)C(O)c2c(OC)cccc2,MOL_02_008825,17106,274.3117,2.2942,4,2,5,20,0,2,2,58.92,48.334,76.0456,36.51
OC(O)c1ccc(cn1)CCc2cc(C)c(C)cc2,MOL_02_008596,17109,257.3276,3.5723,3,2,4,19,0,0,2,53.35,43.668,75.7955,35.818
Cc1ccc(cc1)NC(C)(C)C(O)NC(C2)=Nc3c(C(Cl)(Cl)Cl)cc(c=4c=23)N=NC4,MOL_02_003325,17110,464.7754,4.4274,4,2,6,30,0,1,4,81.37,69.502,122.4148,53.64
NC(O)(O)c1c(N)cccc1,MOL_02_008911,17113,154.1665,0.0465,2,3,1,11,0,0,1,92.5,32.584,42.6115,19.509
CNC(O)CN(C1)C(O)c(c12)nc(C)c(CN)c2-c(c3C)ccc(C)c3,MOL_02_005534,17118,356.4619,1.7431,3,2,5,26,0,2,3,94.64,58.002,104.0022,46.437
OC(O)(O)c1ccc(o1)-c(n2)n(C)c(c23)cccc3N,MOL_02_008209,17120,275.26,1.5336,5,4,2,20,0,0,3,117.67,53.752,68.0904,33.218
COCCNc(c(n1)CC(C)(C)C)n(c12)cc(cc2)CCC(O)NO,MOL_02_004426,17121,350.4558,2.3491,4,4,10,25,0,1,2,91.57,56.251,97.581,42.452
CCCCCCn(n1)nc(c12)cccc2N(O)O,MOL_02_002014,17122,250.2969,1.3945,4,2,6,18,0,0,2,74.41,42.501,70.3424,30.036
n1ccccc1N(CC2)CCN2CC3OCCCc(c34)cc(OC)c(c4)OC,MOL_02_007299,17127,383.484,3.3201,4,0,5,28,0,1,4,47.06,55.168,110.8562,48.619
CN(C1)C(O)C(CC(O)O)Cc(c12)ccc(c2)OCCCNc3ccccn3,MOL_02_006922,17129,387.4727,1.8112,5,4,8,28,0,2,3,98.08,64.667,109.506,48.195
c1cccc(C)c1C(O)Nc2ccccn2,MOL_02_003347,17133,214.2631,2.7599,2,2,3,16,0,1,2,45.15,35.834,65.0921,31.027
c1cc(Cl)ccc1NC(O)CCc2nnnn2CC,MOL_02_002751,17134,281.7413,2.3471,4,2,6,19,0,1,2,75.86,44.445,77.908,32.847
c1cccc(Cl)c1CCc(nn2)nc(O)c2-c3c(N)cccc3,MOL_02_003494,17135,326.7802,3.834,4,2,4,23,0,0,3,84.92,53.78,90.6252,43.415
COc(cc1)ccc1-c(cc2)ccc2C(O)(O)NC(C(O)O)C3CCC(CC3)N4CCCC4O,MOL_02_002781,17137,472.5738,3.369,6,5,8,34,0,2,4,125.65,81.083,129.0987,57.288
NC(N1)OCC1CCc2ccc(cc2)Nc(nc3)ccc3Cl,MOL_02_001444,17143,318.8013,3.4125,2,1,5,22,0,2,3,72.2,47.445,87.0395,40.43
c1cnc(C(C)C)c2n(CCCCN)c(c3c12)cc(cc3)OC,MOL_02_007206,17151,311.4213,3.4972,2,0,6,23,0,0,3,53.07,45.835,91.6614,42.68
CCc1ccc(cc1)NCC2C(O)CC(CC2O)c3ccco3,MOL_02_003747,17152,315.4067,2.7743,3,3,5,23,0,2,3,65.63,50.333,89.51,40.696
OC1CC(CC)Cc(c12)nc(nc2)Nc(cc3)ccc3C,MOL_02_002821,17156,283.3681,3.735,3,2,3,21,0,2,3,58.04,44.001,84.1242,38.175
o1cccc1C(O)N(Cc2ccco2)Cc3cc(c4n(c35)nnn5)ccc(C)c4,MOL_02_000927,17159,389.4073,3.6559,6,1,6,29,0,1,5,93.35,64.002,103.4536,50.098
n1ccncc1NC(O)c2c(C)n(c(c2)-c3ccccc3)CCCN4CCOCC4,MOL_02_004164,17161,407.5087,2.1764,4,2,8,30,0,1,4,75.44,62.168,117.3029,53.608
CC(C)c1cn(nn1)CC2CN(C(O2)O)c(cc3)cc(Cl)c3C(CC4)CCC4(O)O,MOL_02_000656,17162,436.9324,3.7155,6,3,5,30,0,2,4,103.87,69.861,115.6107,49.143
Cc1c(Cl)ccc(c1)-c2cn(CCN3CCC3)c(n2)C4CCN(CC4)c5ncnc(N)c5CC,MOL_02_009172,17166,480.0481,4.9181,3,1,7,34,0,0,5,76.1,66.78,140.9892,60.968
Cc1ccc(cc1)NC(O)c2cc(nc(n2)C)CCCCCC,MOL_02_007617,17167,313.4372,4.7539,3,2,8,23,0,1,2,58.04,47.668,93.6534,42.619
C1CC1N2CCN(CC2)c3ccc(nc3)Nc(nc4)nc(c4c56)n(c5cncc6)C7CCCC7,MOL_02_007888,17168,454.57,4.0877,4,1,5,34,0,0,7,75,63.835,132.335,58.928
c1cccc(c12)N(C(C)CC2)C(O)(O)c3c(N(O)O)cccc3,MOL_02_004803,17169,316.3517,1.8991,4,4,3,23,0,1,3,87.4,58.251,88.7976,40.273
c1cccc(Cl)c1Cn(c(c23)nccc3)nc2-c4nnc(o4)O,MOL_02_002681,17171,327.7252,2.55,6,1,3,23,0,0,4,89.86,54.78,85.928,39.893
CN(C)C(O)c(c1)c(NC(C)C)nc(c12)CCNCC2,MOL_02_003070,17173,278.3931,1.5658,2,2,4,20,0,1,2,60.42,41.334,84.1978,34.711
CCOC(O)N(CC1)CCC1OCC(O)Nc(cc2)ccc2-c(o3)nc(c34)cc(CN)cc4C,MOL_02_004288,17177,470.5613,2.7293,6,3,10,34,0,2,4,126.24,76.168,129.7048,57.282
CC(C)Oc1c(cccc1)OCCN2C(O)NCCC2O,MOL_02_004711,17178,296.3621,2.2344,4,2,6,21,0,2,2,74.19,48.833,78.9349,34.689
Cc(c1)ccc(c1C)-c(n2)occ2CNC3CCN(CC3)Cc4ccccc4,MOL_02_005070,17182,375.5066,3.8896,2,0,6,28,0,0,4,41.3,53.335,113.4682,52.444
COC(O)CCc(cc1)ccc1C(O)(O)Nc(ccc(C)c2)c2C(O)c3cccnc3,MOL_02_002828,17184,424.4895,3.4056,6,5,9,31,0,2,3,115.07,75.918,120.2905,55.674
C1COCCN1c(nc2)ccc2NC(O)CCc3cc(-c(cc4)ccc4C)n(n3)-c(nn5)ccc5C,MOL_02_004770,17187,485.5807,4.0447,6,2,8,36,0,1,5,101.22,75.669,144.3646,64.026
O1CCN(C1O)C(C)(O)Oc2ccccc2,MOL_02_003689,17190,225.2411,2.5219,4,2,3,16,0,2,2,62.16,40.25,57.5241,25.998
CC(C)(C)N(O)Cc1cc(OC)c(O)cc1,MOL_02_008335,17192,225.2842,2.3325,3,2,4,16,0,0,1,52.93,39.251,63.1429,27.97
c1ccc(C)c(c12)ncc(C(O)CCC)c2Nc3c(OC)cccc3,MOL_02_002635,17193,336.4275,4.7891,3,2,6,25,0,1,3,54.38,53.002,100.3292,47.362
C1CN(C)CCC12c3c(cccc3)N(C2)C(O)Cc4nc(cc(n4)O)N5CCOCC5,MOL_02_009237,17194,425.5239,2.552,5,2,4,31,0,1,5,85.19,65.418,117.3175,51.613
CC(C)CCc(c(O)cc1O)c(c12)OC(CC2O)c3c(O)cc(O)cc3,MOL_02_007678,17195,360.401,3.768,6,5,4,26,0,2,3,110.38,67.335,96.3557,44.35
NC(O)(O)c1ccc(cc1)NC(O)COc2ccc(cc2)OCC,MOL_02_001866,17196,334.367,2.2267,5,4,8,24,0,1,2,117.2,61.751,90.8982,41.684
OC(O)CCCC(O)Nc1ccc(cc1)Oc2ccccc2,MOL_02_005006,17202,303.3529,2.5611,4,4,8,22,0,1,2,81.95,54.167,85.1765,39.696
Cc1cc(ccc1)NC(O)Nc2cc(OC)ccc2,MOL_02_007262,17203,258.3156,3.8007,2,3,5,19,0,1,2,53.52,42.501,78.5671,36.103
c1ncn(c12)CCN(C2)C(O)C3(CCCCC3)Nc(c4)ccc(C)c4C,MOL_02_008174,17205,354.4891,3.6526,2,2,4,26,0,1,4,53.32,50.751,105.4746,46.031
C1CCCN1C2CCN(C2)C(O)c3ccc(cc3)Cn(c(n4)C)c(c45)cccc5,MOL_02_005682,17207,390.5212,3.5938,2,1,5,29,0,2,5,44.53,56.001,115.9071,52.554
Cc1ccc(cc1)-c(cc2O)nc(c23)ncc(C)c3,MOL_02_008107,17208,250.2952,3.9772,3,1,1,19,0,0,3,46.01,41.669,75.9359,36.781
CCCC(O)N(C1)CC1n(nn2)cc2-c(ncc3)cc3C(O)O,MOL_02_007846,17209,319.3589,0.827,6,3,6,23,0,1,3,107.53,56,84.386,36.882
CCCn(cn1)c(c12)nc(NC(CC)CO)nc2NCc3cccnc3,MOL_02_000109,17211,355.4374,2.1795,5,3,9,26,0,1,3,100.78,56.168,104.0918,44.838
CC(C)COC(O)n(n1)ccc1C(O)N2CCCCC2,MOL_02_005550,17212,283.3666,2.3901,4,2,6,20,0,2,2,70.75,45.166,77.7755,31.969
O1CCOCC1CNc(c(C)c(n2)C)n(c23)nc(c3)C4CCOCC4,MOL_02_003240,17213,346.424,1.3564,5,1,4,25,0,1,4,70.43,50.001,97.6107,40.135
NCc1ccc(cc1)Nc(n2)cc(n(c23)ncn3)Oc(c4C)c(C)cc(C)c4,MOL_02_007592,17214,374.439,4.2276,4,1,5,28,0,0,4,90.88,59.503,112.8954,51.675
CC(O)OC(C)Cn(n1)nnc1-c(c2C)cccc2,MOL_02_008506,17216,262.3076,2.0563,5,1,5,19,0,2,2,73.06,43.667,74.3713,31.998
C1COCCC1NC(O)c(c2C)noc2-c(cc3)c(cc3C)OCC,MOL_02_004922,17217,346.4207,2.8266,5,1,6,25,0,1,3,76.75,54.168,93.6543,41.915
c1cccc(c1C)-c(c(c2C)C(O)NC)c(C(O)NC)c(c23)Nc4c(C3)cccc4,MOL_02_007774,17220,403.5167,4.4115,2,3,5,30,0,2,4,76.55,64.336,121.9978,56.944
