DrugGEN_MOL_ID,SMILES,DEEPScreen_Confidence_Score
MOL_02_007995,[O-][C@H]([C@@H]1CCOC1)[NH+]1CCC(c2ccc(N[C@@H](O)N3Cc4ccncc4C3)cc2)CC1,0.056
MOL_02_007116,Cc1cc(NCCCc2ccncc2)c2n[nH]c(=O)n2c1,0.056
MOL_02_001160,CO[C@@H]1[C@@H](O)[C@@H](O)CO[C@H]1[n+]1ccc2c(C)c3[nH]c4ccc(O)cc4c3c(C)c2c1,0.056
MOL_02_002432,c1cnc(Nc2cc(CC[C@@H]3CCC[NH2+]C3)ccn2)cn1,0.056
MOL_02_005243,C[C@H](NN[C@H](O)C[NH2+][C@H]([O-])COc1ccccc1)c1ccco1,0.056
MOL_02_004929,Cc1c(C)n(C)c2ccc([C@H](O)[NH2+]CCC[NH+]3CCCCC3)cc12,0.056
MOL_02_000787,Cc1cc(N[C@H](O)CO[C@H](O)Cc2ccc(Cl)cc2)ccc1C[NH3+],0.056
MOL_02_003759,CO[C@H](O)c1ccc(Nc2nnc(-c3ccc(C)c(C(O)(O)NC[C@@H]4CCCO4)c3)c3ccccc23)cc1,0.056
MOL_02_005428,CCO[C@H](O)[C@H](C)Oc1ccc(Oc2cnc3cc(C)ccc3n2)cc1,0.056
MOL_02_006428,Cc1ccc(OC[C@H](O)Nc2ccc3c(c2)[nH+]c(CCN[C@H](O)c2ccco2)n3C)cc1,0.056
MOL_02_002483,CC[C@H](C)[C@H]([NH2+][C@H](O)CCn1cc([C@H](C)O)c2ccccc21)C(O)O,0.056
MOL_02_000855,CCC(Cl)(Cl)CN1CCOc2c(nn(-c3ccccc3C)c2-c2ccc(C)cc2)[C@H]1O,0.056
MOL_02_008894,Cc1cccc(N2CC[NH+](C[C@H](O)CCN[C@H](O)c3cnc4ccccc4c3)CC2)c1C,0.056
MOL_02_007190,COc1cccc(C2([C@H](O)NC(O)(O)Oc3ccccc3)CCN(c3ccccc3OC)CC2)c1,0.056
MOL_02_006568,CCOc1ccc(N(C)c2ncnc3c2CCC3)cc1,0.056
MOL_02_003494,Nc1ccccc1-c1n[nH]c(CCc2ccccc2Cl)nc1=O,0.056
MOL_02_008737,Cc1nn(-c2ccc(Cl)cc2)c(C)c1-c1nnc2cncc([C@H](O)Nc3ccnc(C(Cl)(Cl)Cl)c3)n12,0.056
MOL_02_002438,N[C@@H]([NH3+])NC(O)(O)c1ccc(N[C@H](O)Nc2ccc(-c3nc(N4CCOCC4)c4cccnc4n3)cc2)cc1,0.056
MOL_02_005053,COc1ccccc1N[C@H](O)[NH2+]C1([C@H](O)N2CCC(O)CC2)CCCCC1,0.056
MOL_02_004609,COc1ccc2c([C@H](O)c3cc(OC)c(OC)c(OC)c3)cn(C)c2c1,0.056
MOL_02_001236,CCCc1c(-c2nc(-c3ccc(C[NH+]4CC(C(O)O)C4)cc3)no2)noc1-c1ccccc1,0.056
MOL_02_032473,Cc1cc(N2CCN(c3cc(C)[nH+]c(C)c3CN)CC2)n2ncnc2n1,0.056
MOL_02_001984,COc1cc(CC[C@H](O)[NH2+]Cc2ccc(C)cc2)cc(OC)c1OC,0.056
MOL_02_003001,CCN(CC)c1ccc([C@H](O)Nc2cccc(C[NH+]3CCC([C@H](O)[NH2+]C4CCCCC4)CC3)c2)c[nH+]1,0.056
MOL_02_007457,O[C@H](N[C@H](Cc1ccccc1)[C@H](O)C[C@H](Cc1ccccc1)[C@H](O)[NH2+][C@@H]1c2ccccc2C[C@H]1O)O[C@@H]1CCCOC1,0.056
MOL_02_007653,O[C@@H]1CC[C@@H](NNCc2ccccn2)[NH2+]1,0.056
MOL_02_007790,COc1ccc(C[NH2+][C@H]([O-])c2cc(C34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)c(O)cc2O)cc1OC,0.056
MOL_02_005635,CC[NH2+][C@H](O)[C@@H]1O[C@@H](n2cnc3c(N[C@H](O)Nc4ccc(OC)cc4)nc(Cl)nc32)[C@@H](O)[C@H]1O,0.056
MOL_02_009013,CON(C)[C@H](O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4([NH3+])CCC4)cc3)nc2c1,0.056
MOL_02_000353,Cc1ccc2[n-]c(=O)n3nc(-c4cccnc4)nc3c2c1,0.056
MOL_02_007669,C[C@H]([NH2+][C@H](O)Cc1cncnc1)c1ccc(O[C@@H]2CCN(c3ccnc(OCC4CC4)c3)C2)cc1,0.056
MOL_02_002025,COc1cc2c(cc1OC)[C@H]1C[NH2+][C@@H](C[C@H](O)c3ccc(Cl)cc3)[C@@H]([O-])[N@@H+]1CC2,0.056
MOL_02_007901,CC(C)Oc1ccc(N2CC[NH+](Cc3ccc(N[C@H](C)O)cc3)CC2)cc1N[C@H](O)c1cnccn1,0.056
MOL_02_002810,ClC(Cl)(Cl)c1cccc(CO[C@@H]2[C@H]3CC[N@H+](CC3)[C@H]2C(c2ccccc2)c2ccccc2)c1,0.056
MOL_02_003662,Cn1ncc2cc(-c3ccccc3C(Cl)(Cl)Cl)ccc21,0.056
MOL_02_007109,CCOc1cc(-c2nc(-c3cc(OC)c(OC)c(OC)c3)no2)cc(OCC)c1OCC,0.056
MOL_02_001702,CO[C@@H]1C[N@@H+](C)[C@@H]([O-])c2cc(N[C@H](O)c3ccc(Oc4ccccc4)cc3)ccc2OC[C@@H](C)[NH2+]C[C@H]1C,0.056
MOL_02_002685,COc1ccccc1C1CCN(c2[nH]c(=O)[nH]c(=O)c2Cc2ccccc2)CC1,0.056
MOL_02_008075,Nc1c([C@H](O)c2ccccc2)cnn1-c1cccc(N(O)O)c1,0.056
MOL_02_008747,COc1cc([C@H](O)N2CCCc3ccccc32)cc(OC)c1OC,0.056
MOL_02_003847,OC(O)c1ccccc1NC(O)(O)c1ccc(N(O)O)cc1,0.056
MOL_02_007340,Cc1nc([C@H](N[C@H](O)c2cccc(-c3ccc(Cl)c(C)c3)n2)C2CC2)no1,0.056
MOL_02_007578,C[N@H+](CCCc1ccccc1)Cc1ccc2c(c1)CCO2,0.056
MOL_02_000367,CO[C@H](O)N[C@H](C[C@H](O)[NH+]1CCC(Cn2c(C)nc3cnccc32)CC1)c1ccccc1,0.056
MOL_02_007095,Cc1ccccc1Nc1nc(N)nc(C[NH+]2CC[NH+]([C@H]([O-])c3ccccc3)CC2)n1,0.056
MOL_02_001385,Cc1ccc2c(c1)N(C[C@H](O)[NH2+]CCC[N@H+]1CCCC[C@H]1C)[C@@H](O)c1cccnc1O2,0.056
MOL_02_005167,C[NH2+][C@@H]1CCc2c(O)cc(O)cc2C1,0.056
MOL_02_001666,CCCC[C@H]([NH2+][C@H](O)[C@H](Cc1ccccc1)N(Cc1ccccc1)C[C@H]([NH2+]C[C@H]([NH3+])CC)[C@H](C)CC)C(O)O,0.056
MOL_02_002635,CCC[C@H](O)c1c[nH+]c2c(C)cccc2c1Nc1ccccc1OC,0.056
MOL_02_008373,COc1ccccc1C[NH2+][C@H]([O-])c1ccc2c(c1)nc(C)n2-c1cccc(C)c1,0.056
MOL_02_002030,Cc1ccc(N2[C@@H](O)CC[C@H]2c2cc3ccccc3nc2C)cc1,0.056
MOL_02_005987,Cc1cccc([C@@H]2C[C@@H]([C@@H]3CCC[C@H]3[C@H](O)[NH2+]Cc3ccc(OC(Cl)(Cl)Cl)cc3)NO2)c1,0.056
MOL_02_002020,C[C@H](O)[NH2+]C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@H](O)[C@H]([NH2+][C@H](C)O)C[C@@H]2[NH2+][C@H](C)O)[C@@H]([NH2+][C@H](C)O)[C@@H](O)[C@H]1O,0.056
MOL_02_006373,Cc1cccc(CC[NH2+][C@H](O)c2cc3nc4n(c([O-])c-3c2C)CCCC4)c1,0.056
MOL_02_001248,OC(O)[C@@H]1CCC[N@H+](CCNNCc2ccccc2-c2ccc(Cl)cc2)C1,0.056
MOL_02_007656,CCCC[C@H](C[NH+]1CCCC1)N(C)[C@H](O)Cc1ccc(C)c(C)c1,0.056
MOL_02_001703,COc1ccc(C(O)(O)N(C[C@H](O)Nc2ccc(Cl)c(C)c2)c2ccc(C)cc2)cc1OC,0.056
MOL_02_005545,[O-]c1c2ccccc2nc2c3[nH]c4ccccc4c3cc[n+]12,0.056
MOL_02_001802,CC(C)CC[NH2+][C@H]1CC[C@H](n2cc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,0.056
MOL_02_008577,COC[C@H]([NH2+][C@H](C)O)[C@H](O)NCc1ccc(C(Cl)(Cl)Cl)cc1,0.056
MOL_02_003821,CC[NH2+][C@@H]1C[C@@H](Cc2ccc(OC)c(OCC)c2)[C@@H](O)N1CC,0.056
MOL_02_005884,CC[NH2+][C@H]([O-])n1cc(Nc2cc(-n3ncc4cc(C[NH3+])cnc43)ncc2[C@H](O)NC[C@@H](Cl)C(C)(C)O)cn1,0.056
MOL_02_001442,Cc1cc(O)cc2c1OC(C)(C)CC2,0.056
MOL_02_001719,CC(C)(C)c1cccc(C[NH2+][C@@H]2CC(O)(O)C[C@@H](Cc3cc(O)c(N)c(Cl)c3)[C@H]2O)c1,0.056
MOL_02_001306,COC[C@H]([NH3+])[C@H]([O-])[NH2+]Cc1ccc(-c2ccccc2)cc1,0.056
MOL_02_003939,Cc1ccc(C(O)(O)N(C[C@@H]2CCO2)[C@H](CCC(Cl)(Cl)Cl)[C@H]([NH3+])[O-])cc1,0.056
MOL_02_000848,COc1ccc(CN(C)[C@H](O)[C@@H]2CC[C@@]3(C)CC[C@@H]([O-])[N@@H+]23)cc1OC,0.056
MOL_02_004426,COCCNc1c(CC(C)(C)C)[nH+]c2ccc(CC[C@H](O)[NH2+][O-])cn12,0.056
MOL_02_002757,CCC[C@H](O)[NH2+][C@H](C)c1cnn(-c2ccccc2C)c1C,0.056
MOL_02_003538,CCN(c1ccc(OC)cc1)C(O)(O)c1cc(-c2cc(C)no2)ccc1OC,0.056
MOL_02_000297,COc1cc([C@H](O)CCc2cc3c(cc2OC)CC[C@@H]2[C@@H]3CC[C@@]3(C)[C@@H](O)CC[C@@H]23)ccc1O,0.056
MOL_02_004214,O[C@H]([NH2+]C1CCOCC1)c1cnn2ccc(N3CCC[C@H]3c3cncc(Cl)c3)nc12,0.056
MOL_01_031146,NOc1ccc(N[C@H]([NH3+])CCC[C@H]([NH3+])N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,0.056
MOL_02_012141,Nc1ncccc1-c1nccn1-c1ccc(C2([NH3+])CCC2)cc1,0.056
MOL_02_003914,C[C@H]([NH3+])[C@@]12C[C@H]3C[C@@H](C1)C[C@](n1cnc(N(O)O)n1)(C3)C2,0.056
MOL_02_004107,Cc1cc2[nH]c(=O)c3cnn(CC4CC4)c3c2cc1[C@H]([O-])[N@H+]1C[C@@H](C)N(CCC(Cl)(Cl)Cl)C[C@H]1C,0.056
MOL_02_032075,[NH3+]CCN1CCN(c2cc3n[nH]c(=O)n3cn2)CC1,0.056
MOL_02_002283,Cc1ccc(-c2nc(CNN3CCOCC3)c3ccccn23)cc1,0.056
MOL_02_001242,Nc1nc(N)c2nc(CN3c4ccccc4CCc4cc(OCC(O)O)ccc43)cnc2n1,0.056
MOL_02_003257,c1ccc2nc(N3CCCCC3)ncc2c1,0.056
MOL_02_005912,CCCc1cc(-c2ccc(OC)cc2OC)ccc1O,0.056
MOL_02_007606,CCC[C@H](c1cccc(O)c1)[C@H](CCC)c1cccc(O)c1,0.056
MOL_02_009910,Nc1ncccc1-c1nc2cc(Cl)cnc2n1-c1ccc(C[NH2+][C@H]([O-])c2ccccc2)cc1,0.056
MOL_02_023323,Cc1ccc([C@H](CC[NH2+]C(C)C)[C@H]([O-])[NH+]2CCN(c3ncnc4c3[C@@H](C)C[C@H]4O)CC2)c(Cl)c1,0.056
MOL_02_009112,Cc1ccc(C[C@H]([NH3+])[C@H]([O-])[NH+]2CCN(c3ncnc(N)c3Cl)CC2)cc1,0.056
MOL_02_030302,Cc1cc(N2CCN(C[C@H](C)[NH3+])CC2)n2ncnc2n1,0.056
MOL_02_008443,COc1nc2ccc([C@@](N)(c3ccc(C)nc3C)c3cnnn3C)cc2c(C)c1Cc1ccc(C(Cl)(Cl)Cl)cc1,0.056
MOL_02_002580,C[C@H]1[C@H](O)[C@H](O)c2cc3c(cc2[C@@H]1O)[C@@]1(C)CCCc2coc(c21)[C@@H]3O,0.056
MOL_02_001101,Cc1ccc(-c2nc3ncccc3c(=O)[nH]2)cc1,0.056
MOL_02_004606,COc1ccc([C@@H]2N[C@@H](c3ccc4c(c3)OCO4)C[C@@H](c3ccccc3O)[NH2+]2)cc1OC,0.056
MOL_02_007841,COc1ccc(N(C)C(O)(O)c2ccc3c(c2)N[C@@H](O)CO3)c(OC)c1,0.056
MOL_02_026558,Nc1ncnc2c1ccn2C1CC[NH2+]CC1,0.056
MOL_02_005982,CC[C@H](c1ccc(OC)c(O)c1)c1cc(O)c([C@H](O)OC)cc1O,0.056
MOL_02_007583,COc1ccc2nc3c(c(C)nn3[C@@H]3CC[C@@H](CO[C@H](O)c4ccccc4)O3)c(C)c2c1,0.056
MOL_02_004907,c1cnc(N2C[C@@H]3C[N@H+](CC4CC4)CC[C@H]3C2)cn1,0.056
MOL_02_007520,C[C@H](O)c1coc2c(O)cc(O)cc12,0.056
MOL_02_005943,Cc1cc(C)c(Nc2ccc(C)c(Cl)c2)c(C)c1,0.056
MOL_02_001800,Cc1ccc(N[C@H](Nc2[nH+]ccn2CC(C)(C)C)[NH2+]C(C)(C)C)cc1C,0.056
MOL_02_005152,OC(O)c1ccc([C@H](O)Nc2cccc(N[C@H](O)[C@@H]3CCCO3)c2)cc1,0.056
MOL_02_036055,[NH3+]Cc1cc(C[NH3+])c(-n2c3ccccc3c3cc(-c4ccccc4)[nH+]cc32)c(C[NH3+])c1,0.056
MOL_02_000121,CC(C)[C@@H]1[NH2+][C@@H](O)[C@@H]2CCCN2[C@@H](O)[C@H]2CCC[N@H+]2[C@@H](O)C[C@@H]([C@H]([O-])[NH2+]CCC[NH3+])N[C@H]1O,0.056
MOL_02_002838,CN(C)CC[NH2+][C@H](O)C1CC[NH+](Cc2cc3ccccc3n2Cc2ccccc2)CC1,0.056
MOL_02_004639,CC1(C)CCC([NH+]2CCC(N3Cc4cc(Cl)cc([C@H]([NH3+])O)c4[C@H]3O)CC2)CC1,0.056
MOL_02_005720,Cc1ccccc1[C@H](O)Cc1cccc[nH+]1,0.056
MOL_02_007731,CC1CCN(c2nccc(NCCc3ccccc3)n2)CC1,0.056
MOL_02_001163,CCO[C@H](O)c1cnc(-c2ccccc2)nc1C(Cl)(Cl)Cl,0.056
MOL_02_000188,COc1cc([C@H](O)CCC(C)C)c(OC)c2c1[C@@H](O)CC[C@H]2O,0.056
MOL_02_003531,c1cncc(CCNc2nccn3c(-c4ccc5ccccc5c4)cnc23)c1,0.056
MOL_02_007531,C[C@H](NN[C@H](c1ccc(Cl)cc1)c1cccc[nH+]1)[NH+](C)C,0.056
MOL_02_008976,Cc1ccc2ccc(-c3cncc(C[NH3+])c3)cc2n1,0.056
MOL_02_001378,CN1CCN([C@H](O)[NH+](C)C)Cc2ccc[nH+]c21,0.056
MOL_02_000975,CN1c2ccccc2[C@@H](c2ccccc2Cl)[NH2+]C[C@H]1C[N@H+]1[C@H]([O-])c2ccccc2[C@@H]1[O-],0.056
MOL_02_006839,Cc1ccc(CC[N@H+](C)CCC[N@@H+](C)CCCC[NH+]2CCCC2)cc1C,0.056
MOL_01_030005,CC(C)[N@H+]1CC[C@]1(C)[C@H](O)Nc1cccc(C[NH3+])c1C[NH3+],0.056
MOL_02_019697,[NH3+][C@@H]1c2ccccc2CC12CCN(c1ncc(Cc3cnc4ccccn34)nn1)CC2,0.056
MOL_02_002013,Cc1ccc([C@@H]2OCC[C@H]2[C@H]([O-])[NH+]2CCN(c3ccc(C)cc3[C@H]([NH3+])CC(C)C)CC2)cc1,0.056
MOL_02_001063,CC(C)CC[C@@]([NH3+])(C(O)O)[C@@H]1C[C@H]1C(O)O,0.056
MOL_02_000785,COc1cccc(CN2CC[NH2+][C@@H](O)[C@H]2C[C@H](O)[NH2+]CCCC2CCCC2)c1OC,0.056
MOL_02_019247,[NH3+]Cc1ccc2ncc(C[NH2+][C@@H]3CCN(c4ccccc4Cl)C3)n2c1,0.056
MOL_02_003421,Cc1ccc2c(c1)CC[C@H]2[NH2+][C@H](O)Nc1ccc2c(c1)N(C)[C@@H](O)CC2,0.056
MOL_02_004271,Cc1cc(-c2ccc3ncc4nnn([C@H](C)c5ccccc5)c4c3c2)ccn1,0.056
MOL_02_008196,Cc1ccc([C@@H]2N[C@@H](c3ccc(C)cc3)[C@H]3CCC[C@@H]2[C@H]3[NH2+]N[C@H](O)c2ccncc2)cc1,0.056
MOL_02_005238,C[C@H](NC1=C(O)C(O)=C1Nc1ccc(C[NH3+])cc1)C(C)(C)C,0.056
MOL_02_007108,Cc1ccc(-c2nc(COc3ccc4c(c3)[C@@H](CCC[NH2+]C3(CO)CCCC3)CC4)no2)cc1,0.056
MOL_02_001575,[NH3+][C@@H]1C[C@H]2[C@@H]3CC[C@H]2[C@H]1[C@H]3O,0.056
MOL_02_002466,COc1ccc(N[C@H](O)CO[C@H](O)C[N@H+]2[C@H](O)[C@@H]3CCCC[C@H]3[C@@H]2O)cc1OC,0.056
MOL_02_001022,Nc1nc2c(ccn2[C@@H]2C[C@@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,0.056
MOL_02_001017,Cc1ccc(C[C@@H]2COc3ccccc3C2)cc1,0.056
MOL_02_003635,CC(C)[NH2+][C@H](O)[C@@H]1C[C@@H]([NH3+])CN1[C@H](O)c1cc2ccccc2[nH]c1=O,0.056
MOL_02_005371,OCC[C@@H]1C[C@@H](O)[C@@H](O)[C@]2(CCc3ccccc3CO2)O1,0.056
MOL_02_008644,O[C@@H]1CN([C@H](O)CCc2ccccc2Cl)c2ccccc2N1,0.056
MOL_02_005346,CCCCN1c2ccc([C@H]([NH3+])O)cc2CC[C@H]1O,0.056
MOL_02_003265,[O-][C@H]([C@@H]1[C@@H]2CC[C@@H](C2)[N@H+]1[C@H](O)CCCc1ccccc1)[NH+]1CCCC1,0.056
MOL_02_003398,C[C@H](NNc1ccc(-c2ccccc2)n1-c1ccccc1)c1cccc[nH+]1,0.056
MOL_02_002250,Cc1cccc(N2[C@H](O)c3ncccc3[C@@H]2O)c1,0.056
MOL_02_006698,Cc1ccc(C[C@H]([NH3+])[C@H](O)NO)cc1,0.056
MOL_02_006598,COc1ccc(N[C@H](C)n2cc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)n2)cc1OC,0.056
MOL_02_004381,Nc1cc(Cl)ccc1N[C@H](O)c1cc2ccc(N3CC[NH2+]CC3)c(C3CC3)c2cn1,0.056
MOL_02_002655,Cc1ccc(N[C@H](C)[NH2+][C@H](C)c2ccccc2)cc1N(O)O,0.056
MOL_02_003273,Cc1c([C@H](O)NN[C@H](C)[C@H](C)NNc2ccccc2)oc2ccccc12,0.056
MOL_02_001477,CCCCC[C@H](O)CC[C@@]1(Cl)[C@H](CCCCCC[C@H](O)OC)[C@H](O)C[C@@H]1O,0.056
MOL_02_001858,CC[NH+](CC)[C@H](O)CCc1nnc(Cc2cccc(C(Cl)(Cl)Cl)c2)o1,0.056
MOL_02_002715,C[NH2+][C@H]([O-])[C@@H]1O[C@@H](n2cnc3c(Nc4ccc5c(c4)C(C)(C)N(O)C5(C)C)ncnc32)[C@@H](O)[C@H]1O,0.056
MOL_02_045758,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]([C@H](O)NC2CC2)[C@@H](O)[C@H]1O,0.056
MOL_02_032659,Cn1ncc2c(N3CC[NH+](Cc4cn5ccccc5c4C[NH3+])CC3)ncnc21,0.056
MOL_01_029349,Cc1c(C)c2c(c(C)c1N)CC[C@](C)(C[NH2+]Cc1ccc(C[NH3+])c(C[NH3+])c1)C2,0.056
MOL_02_007486,CC[C@H]([C@H](O)[NH2+]Cc1ccccc1)n1c(Cc2cc(Cl)cc(Cl)c2)nc2ccccc21,0.056
MOL_02_003989,Nc1nc2c(ncn2[C@@H]2[C@H](Cl)[C@@H](CO)[C@H]2CO)c(=O)[nH]1,0.056
MOL_02_007263,C[NH+](C)CC[C@@](c1ccccc1)(c1ccccn1)[C@H]([NH3+])[O-],0.056
MOL_02_005045,O[C@H]([NH2+]Cc1ccco1)[C@H](c1ccc(Cl)cc1)N(C[C@@H]1CCCO1)[C@H](O)Cn1nnc2ccccc21,0.056
MOL_02_004717,CO[C@H](O)c1cccc2oc(-c3cc4ccccc4cc3O)nc12,0.056
MOL_02_004617,O=c1nc(CN[C@H](O)C[NH+]2CCC(n3c(=O)[nH]c4ccccc43)CC2)[nH]c2c1COCC2,0.056
MOL_02_008151,OC(O)C[C@@H]1CCCc2c1n(Cc1cccc(OCCCCCc3cccnc3)c1)c1ccc(Cl)cc21,0.056
MOL_02_006709,CCC[N@H+](Cc1cccnc1)[C@H]([O-])[C@@H]1CC[NH2+]C1,0.056
MOL_02_033357,O[C@H]([NH2+]CCc1ccccc1)[C@@H]1CCCN(c2c3c(nc4ncnn24)CCC3)C1,0.056
MOL_02_001787,CCCCO[C@@]1(c2ccccc2)N[C@@H](C)NN[C@H]1c1ccccc1,0.056
MOL_02_005735,C[C@@H]1NN(c2ccccc2)[C@@H](C)[C@H]1CNc1ccc(N(O)O)cc1N(O)O,0.056
MOL_02_009277,[NH3+]C1(c2ccc(-c3nc4nc(OCC[N@H+]5CCC[C@H]5[O-])ccn4c3-c3ccccc3)cc2)CCC1,0.056
MOL_02_001341,ONc1ccccn1,0.056
MOL_02_002514,COc1ccc2c(c1)CNc1c(Nc3ccc(C)cc3)ncnc1O2,0.056
MOL_02_007002,Cc1cc(C)cc(-c2c(OCC[C@@H]3CCCC[NH2+]3)c3cc(N[C@H](O)c4cnccn4)c(C)cc3[nH]c2=O)c1,0.056
MOL_02_000237,Cc1ccc([C@H](O)CN2[C@H](O)CC[C@@H]2O)cc1,0.056
MOL_02_001721,CCc1nc2nc(C)cc(Nc3cccc(C)c3)n2n1,0.056
MOL_02_006720,OC[C@@H]1O[C@@H](C[C@@H]2CCC[C@@H](n3cc(-c4ccccc4Cl)nn3)[C@H]2O)[C@@H](O)[C@@H](n2cc(-c3ccccc3Cl)nn2)[C@H]1O,0.056
MOL_02_004915,CC[C@H](O)[C@@H]1O[C@@H](O)C[C@@H](OC)[C@H]1C,0.056
MOL_02_003150,CC(C)[C@@H]1CC[C@@]2(C(O)O)CC[C@@]3(C)[C@H](CC[C@H]4[C@]5(C)CC[C@@H]([NH2+]CCc6ccc(O)c(O)c6)C(C)(C)[C@@H]5CC[C@@]43C)[C@@H]12,0.056
MOL_02_005947,Cc1cc(Nc2c3ncccc3nn2C)ccc1Cl,0.056
MOL_02_003992,CCc1ccc(C[NH+]2CCN(Cc3cc(OC)c(OC)cc3OC)CC2)cc1,0.056
MOL_02_005730,N[C@@H]([NH3+])N[C@H](O)[N@H+]1CCc2cccc(-c3cc(Cl)c(Cl)cc3Cl)c2C1,0.056
MOL_02_005033,CO[C@H](O)[C@H](C)[NH2+][C@H](O)[C@@]12CC[C@@H](C(C)C)[C@@H]1[C@H]1CC[C@H]3[C@]4(C)CC[C@@H](O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]1(C)CC2,0.056
MOL_02_007284,COCC[N@H+]1CCCC[C@]12C[C@@H](O)N(c1ccccc1OC)C2,0.056
MOL_02_004693,Cc1ccc2c3c(ccc(C)c13)[C@H](O)N(CC[NH+](C)C)[C@@H]2O,0.056
MOL_01_024923,Cc1cc(-c2ncccc2-c2cc(C[NH3+])c(C[NH3+])c(C[NH3+])c2)ccc1C[NH3+],0.056
MOL_02_011374,Cn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)[nH+]c1C1CCN(c2ncnc(N)c2-c2ccc(Cl)c(Cl)c2)CC1,0.056
MOL_02_030096,c1cn2c(N3CC[NH2+]CC3)cncc2n1,0.056
MOL_02_000356,CCCC[N@H+]1CCC[C@@]2(C1)O[C@@H](OC)Cc1ccccc12,0.056
MOL_02_004678,COc1ccc(Cc2cc3c(cc2OC)OCO3)cc1,0.056
MOL_02_007773,Clc1ccc([C@@]2(C[NH2+]CC(Cl)Cl)CCOC2)cc1,0.056
MOL_02_004451,CCCCCNc1cccc(N[C@H](O)c2ccc(OCCC)cc2)[nH+]1,0.056
MOL_02_002656,Cc1noc(C)c1Cn1cc(N[C@H](O)c2cccn2C)cn1,0.056
MOL_02_003629,O[C@@H]1[C@H](c2cccc(N(O)O)c2)[C@H](O)c2ccccc2[C@H]1O,0.056
MOL_02_005950,CCCN1N[C@@H](c2ccc3c(c2)N(C(C)(O)O)CCO3)CC[C@H]1O,0.056
MOL_02_007114,COc1ccc(N[C@H](O)[C@@H]2CCC[N@H+]([C@H](O)Nc3cccc(OC)c3)C2)cc1,0.056
MOL_02_008379,OC(O)c1cccc(-c2ccc(N(O)O)cc2)c1,0.056
MOL_02_006837,Cc1cc(N2CC[NH+]([C@H]([C@H](O)[NH2+]C3CCCC3)C(C)(C)C)CC2)c2ccccc2[nH+]1,0.056
MOL_02_002699,C[C@H](O)N1c2ccccc2N(Cc2cccc(O)c2)C[C@H]1C1CC1,0.056
MOL_02_001974,COc1ccc(C)cc1OC[C@@H]1C[N@H+](Cc2ccc(C)cc2)CCO1,0.056
MOL_02_007981,Cc1cc([C@H](O)NCC[C@@H]2CCC[N@H+]2C)c2c(c1)[C@@H]1CCCC[C@H]1O2,0.056
MOL_02_007428,Cc1ccc(C(O)(O)C[C@H](O)C[N@@H+]2CCC[C@H]2O)cc1,0.056
MOL_02_005202,CCC[C@H](c1ccccc1)[C@H](O)[N@@H+](C)C[C@H](O)Nc1ccc(N2CCOCC2)cc1,0.056
MOL_02_007965,COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@H]2c1ccc(OCCCCCC[NH2+]CCCc2ccccn2)cc1,0.056
MOL_02_008799,Cc1cc2c(cc1C)C1(CC[NH+]([C@H]([O-])[C@@H]3C[N@@H+](C(C)(C)C)C[C@H]3c3ccc(Cl)cc3Cl)CC1)C[C@H]2C(C)(C)[C@H](O)[NH+]1CCCC1,0.056
MOL_02_003823,C[C@H](O[C@H](O)C1CCCC1)[C@H](O)Nc1ccc([C@H](N)O)cc1,0.056
MOL_02_001938,COc1ccc(CN(C[C@H](O)[NH2+]CCCC[C@H](CO)[N@@H+](CC(C)C)[C@@]([O-])(O)c2ccc(C)cc2)c2ccccc2)cc1OC,0.056
MOL_02_004964,Cc1cccc(CCC[NH2+]CCc2ccnc(-n3ccnc3)n2)c1,0.056
MOL_02_001257,Cc1ccnc(N[C@H](C)[NH+]2CCN(c3cccc(N(C)C)c3)CC2)c1,0.056
MOL_02_000038,Cc1ccc(N2C[C@H]2c2ccncc2)cc1,0.056
MOL_02_001527,O[C@@H]1O[C@]2(CC[C@H]([C@H](O)Nc3ncc(-c4cccc(Cl)c4)cn3)CC2)c2cnccc21,0.056
MOL_02_008905,Cc1c(CNc2ccc3c(c2)Cc2ccccc2-3)cnc2nc(N)nc(N)c12,0.056
MOL_02_004860,O[C@H](CCC1CCCC1)[C@@H]1CO[C@@H](O)N1[C@H](O)C1CCCC1,0.056
MOL_02_001045,Cc1cc(C)cc(N[C@H](O)CN2CCc3cc(-c4cccc(CN)c4)ccc3C23CC[NH+](C2CCCCCC2)CC3)c1,0.056
MOL_02_006474,COc1ccc2c(c1)CCC[C@H]2NO[C@H](O)Nc1ccccc1-c1ccccc1,0.056
MOL_02_009477,CC[NH2+][C@H](O)NC1CC[NH+](Cc2ccc(-c3nc4nc(CC)ncc4cc3-c3ccccc3)cc2)CC1,0.056
