DrugGEN_MOL_ID,SMILES
MOL_02_003990,Cc1ccc(NC(O)CN2C(O)CC(Cc3ccc(-c4ccc(C)c(C(O)O)c4)o3)C2O)cc1
MOL_02_000095,CCOC(O)C1C(c2ccccc2)NC(O)NC1c1ccc(N(C)C)cc1
MOL_02_007289,Cc1cc(NC(C)O)ccc1OCCN(CC(C)C)c1ccc(C(Cl)(Cl)Cl)c(CN)c1
MOL_02_004565,COc1ccc(-c2nc(NCc3ccccc3)c3cc(OC)c(OC)cc3n2)cc1
MOL_02_008663,Cc1cc(C(Cl)(Cl)Cl)nc2c1c(C)nn2-c1ccccc1
MOL_02_005357,COc1ccc(CNc2cnc(N)nc2N)cc1OC
MOL_02_006576,COc1cc2ncnc(Nc3c(Cl)ccc(O)c3Cl)c2cc1OC
MOL_02_025276,Nc1cnc2c(c1)N(CCNCCCn1ccnc1)CCN2CCNCCCn1ccnc1
MOL_02_001917,COc1ccc(OC)c(NC(O)COC(O)CCc2ccc(C)cc2)c1
MOL_02_003107,Cc1ccc(COc2cc3cncnc3cc2NC(O)Nc2ccccc2Cl)cc1
MOL_02_004422,Cc1ccccc1CC1(CCN)CCOC(C)(C)C1
MOL_02_006611,COC(O)C1CCCN1Cc1ccc2c(c1)CN(Cc1ccc3c(c1)OCCO3)CCO2
MOL_02_006577,CCCNC1COCCN1c1nc(N2CCc3ccccc3C2)nc(N2CCc3ccccc3C2)n1
MOL_02_003373,NCc1cc(C(Cl)(Cl)Cl)ccc1N1CCOc2cc(C(O)(O)Nc3ccncn3)ccc21
MOL_02_007568,CN(C)CCNc1c2nc3cc(Cl)c(Cl)cc3c-2n(C)c2ccccc12
MOL_02_000032,CN1CC(CNC(O)C(C)(C)C)CC2c3cccc4c3c(cn4C)CC21
MOL_02_002003,CCC1CCCCN1C(O)CNCC1CCCO1
MOL_02_004529,Cc1c(-c2ccccn2)ccc2ccccc12
MOL_02_004732,COc1ccc(OC)c(NC(O)(O)c2ccc(-c3coc(C)n3)cc2)c1
MOL_02_006726,COCCN(Cc1ccncc1)C(O)CCCCc1ccc(Cl)cc1
MOL_02_000378,CCCCC(C)c1c(-c2ccc(N(O)O)cc2)nn(-c2ccccc2)c1O
MOL_02_004280,NC1CCCCN(Cc2cc(C3CCCCC3)no2)C1
MOL_02_006024,Oc1ccc2c3c1OC1C(NC(O)c4cnc5ccccc5c4)CCC4(O)C(C2)N(CC2CC2)CCC314
MOL_02_004298,Cc1cc(C)c(Oc2cc(Nc3ccc(CN)cc3)ncc2C(O)NCc2cn(Cc3ccccc3C)nn2)c(C)c1
MOL_02_007562,CC1C(NCc2ccc(O)cc2)CC2CC1C2(C)C
MOL_02_008841,Cc1ccc(-n2cnnn2)c(CNC(O)C2C3CC3CN2C(O)C(O)CC2CC2)c1
MOL_02_000836,OC(O)C1Cc2ccccc2OC1(OCc1cc(-c2cccc(C(Cl)(Cl)Cl)c2)no1)C(Cl)(Cl)Cl
MOL_02_001900,CNC(O)c1ccc(-c2ccccc2C)c(N)n1
MOL_02_009676,NCCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2CN)CC1
MOL_02_002690,CC12CCC(O)CC1CCC1C2CCC2(C)C(O)C(Cc3ccccc3)CC12
MOL_02_007742,COc1cccc(C(C(O)NC(C)(C)C)N(CCC(C)C)C(O)CCC(O)Nc2cc(C)on2)c1OC
MOL_02_001043,OC(c1ccccc1)N1CC1c1ccccc1
MOL_02_009976,CC(O)(O)c1cccc(-c2ccc3c(c2)nn2cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nc32)c1
MOL_02_004026,CCN(CC(O)NC(C)C)C(O)(O)N1CCCC(C)C1
MOL_02_005898,CNC(O)c1ccc(C2CN(CC(O)N(C)C)CCO2)nc1
MOL_02_005234,CC(O)n1c2cccc(Cl)c2c2cc(-c3ccc(N(O)O)cc3)nnc21
MOL_01_025906,CC1(C(=N)NCc2cccc(Cl)c2)Cc2nccc(-c3cccc(C(=N)N)c3)c2C1
MOL_02_000303,CC(O)(O)c1ccc(C2CC3(CC3)CC2c2ccc3c(c2)OCO3)cc1
MOL_02_000643,Cc1cc(C(O)Nc2cccc(-c3ccnc4c(N)cccc34)c2)ccc1C(Cl)(Cl)Cl
MOL_02_002242,COc1ccc(C(O)(O)Nc2ccccc2NC(O)(O)c2ccc(Cl)cc2)cc1
MOL_02_008905,Cc1c(CNc2ccc3c(c2)Cc2ccccc2-3)cnc2nc(N)nc(N)c12
MOL_02_001864,CN(CCc1ccccc1)C(O)CCc1ccc(OCc2ccccc2)cc1
MOL_02_004216,CC(C)CC1C(O)NC(C(O)NCC2CCCO2)CCCCNC(O)OCCCC1C(O)NO
MOL_02_000225,CC(O)Nc1ccc(OCC(O)Cn2c(CO)nc3ccccc32)cc1
MOL_02_003596,Cc1cc(C(O)(O)N2CCN(c3c(C)cccc3C)CC2)ccc1Cl
MOL_02_008378,Cc1ccc(-c2nc(O)c3cc(Cl)ccc3c2OCCN)cc1C
MOL_02_005261,Cc1ccnc(N2C(O)c3cccc4c(N(O)O)ccc(c34)C2O)c1
MOL_02_003237,CCC(O)OC1C(COC(O)(O)NC(O)(O)O)OC(n2cnc3c(O)nc(N)nc32)C1O
MOL_02_003713,Cc1ccc(C(O)(c2cccnc2)c2ccccc2OC(C)C)cc1
MOL_02_008440,CCCN(Cc1cc2c(O)nc(CO)nc2cc1C)c1ccc(C(O)NCc2cccc(N(O)O)c2)c(Cl)c1
MOL_02_005398,Cc1ccc(-c2ccn3c(-c4cccc(NC(O)NCC(Cl)(Cl)Cl)c4)cnc3c2)nc1
MOL_02_002717,Cc1cncc(-c2nc(-c3noc(O)n3)cc3nc(N4CCCC4c4noc(C)n4)n(CC4CCC(C)CC4)c23)c1
MOL_02_002549,COc1cccc(CNNC(C)NC2CC3CC2C2CCCC32)c1O
MOL_02_008523,CCCCC1(CC)CC(O)(O)c2cc(CN3CCCC3C(O)O)c(OC)cc2C(c2ccccc2)N1
MOL_02_003381,CC(C)CCNc1ncnc2c1ncn2C1OC(CCCCC(N)C(O)O)C(O)C1O
MOL_02_005366,Cc1ccc(C(O)(O)Nc2cnccc2C(O)NCc2ccccc2)cc1
MOL_02_029762,NCc1ccc(-n2cnc3c2CCCC3)c(CN)c1
MOL_02_002656,Cc1noc(C)c1Cn1cc(NC(O)c2cccn2C)cn1
MOL_02_004704,COc1ccccc1C(O)OC1CC2CCCC1N2C
MOL_02_013262,CN1CCN(c2ccc(-n3ncc4c(N)ncnc43)c(CN)c2)CC1
MOL_02_006904,CCCCCCC(O)NC(N)O
MOL_02_007063,CC1CCCC2(CCN3CCC4(CCCC(C)O4)NC3N2)O1
MOL_02_000318,COCCOc1ncc(C(O)NC2CCCCC2O)cc1-c1ccc(C)cc1
MOL_02_002198,CCCCCCOC(O)NC(c1cccc(OC)c1)C(C)OC(O)(O)O
MOL_02_000096,CNC(O)c1cc(Oc2ccc(C(O)CCc3ccc(N(O)O)cc3)cc2)ccn1
MOL_02_002879,CCn1cc(-c2cn(-c3ccnc4c3c(C(Cl)(Cl)Cl)nn4-c3ccc(C(N)O)cc3N)cn2)cn1
MOL_02_007173,Cc1ccc(CN(Cc2cc3cccc(C)c3nc2O)C(C)NCCCN(C)C)cc1
MOL_02_004128,Cc1cnc(N)c(CNC(O)(O)Cc2ccccc2)n1
MOL_02_001362,Cc1ccc2c(c1)N(C(O)N1CC(C3CC4(CC4)C3)NCC1C1CC3(CC3)C1)Cc1c(C(O)OC(C)(C)C)ncn1-2
MOL_02_008748,Cc1ccc(-c2c(-c3ccccc3)c(CC(O)O)n3c2CC(C)(C)C3)cc1
MOL_02_005089,CC1CN(C(C)CO)C(O)(O)c2ccc(CCc3ccc(Cl)cc3)cc2OC1CN(C)C(O)NC1CCCCC1
MOL_02_008981,COC(O)C(Cc1ccc(-n2nnc(-c3ccc(OC(Cl)Cl)cc3)n2)cc1)N1C(O)CCC1O
MOL_02_006650,ClCc1ccc(OCCCN2CCCCC2)cc1
MOL_02_008242,CCCCOC(O)CC(CCC)CNC(CC)C(N)O
MOL_02_001336,CCc1ccccc1NC(O)Nc1cccc(NC(O)c2cc(C)cc(C)c2)c1
MOL_02_004752,CCCCCOc1c(OC)ccc2cc(C(O)NCCc3ccc(N)cc3)c(O)nc12
MOL_02_005297,CC(C(O)NCCOc1ccc2c(c1)OCO2)n1cncn1
MOL_02_006045,CCOC(O)C1C(C)NC(C)NC1c1ccc(NC(C)Nc2c(C)cccc2C(Cl)(Cl)Cl)cc1
MOL_02_004579,COC1(O)OCC2OC(n3cnc4c(NC5CCC5)nc(N)nc43)C(C)(Cl)C2O1
MOL_02_000458,CCCCC(CC)C(O)CCC1CCC(O)C1CCCCCCC(O)O
MOL_02_001006,CCCCN(CCCC)CCCNC(O)C12CN(Cc3ccccc3)CC1C(c1cccc(N(O)O)c1)NO2
MOL_02_006738,NCc1cn(C2CC3c4cccc(Cl)c4CCN3C(O)CN2)cn1
MOL_02_008300,Cc1ccc(C(O)(O)N2CCCC2C(O)NC2CCCCC2)cc1
MOL_02_015853,CCc1c(N)ncnc1N1CCn2ccnc2C1
MOL_01_030091,CC(N)Cc1ccc(CC(C)N)c2cc(CCCn3cnc4ncccc43)ccc12
MOL_02_006346,CCCCCCNC(O)OCC12CCC(C(C)C)C1C1CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)CC2
MOL_02_008576,OC1CCN(Cc2ccc(C(Cl)(Cl)Cl)cc2)CC1C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
MOL_02_007290,COc1nn(Cc2ccccn2)c2ccc(N(O)O)cc12
MOL_02_004544,Cc1ccc(CC(Cn2ccnc2)c2ccccc2C)c(C)c1
MOL_02_006768,OC(CCc1cccc2ncccc12)c1ccncc1
MOL_02_008187,CN(CCNC(O)c1cc(-c2ccccc2)nc2ccccc12)CCNC(O)c1cc(-c2ccccc2)nc2ccccc12
MOL_02_008718,Cc1ccc(-c2nnc(CCC(O)NC3CCCC3)n2C)cc1
MOL_01_029665,NC1c2c(F)c(F)c(F)c(F)c2C(N)N1C1Cc2ccccc2C1
MOL_02_002599,COc1ccc(C(O)(O)NCC(O)Nc2ccccc2)cc1
MOL_02_000380,Cc1ccc(CC(O)NCC(O)NCC(O)N2CCCCC2)cc1
MOL_02_008210,CC(O)(O)c1ccc(-c2ccc(CC(CN)NC(O)C34CCC(CC3)CN4)c(Cl)c2)cc1CN
MOL_02_001215,Cn1nnc2cc(C(O)Nc3ccccc3Cl)ccc21
MOL_02_002300,Cc1ccc(C)c(-n2nncc2CN2c3ccccc3C3(c4c(c(N)cc5nc6ccccc6nc45)OC(N)C3CN)C2O)c1
MOL_02_008569,COc1ccc2nc3cc(C)ccc3c(Nc3cccc(N4CCOCC4)c3)c2c1
MOL_02_008682,COCCOCCOCCOCC(O)Oc1c(C(C)C)cccc1C(C)C
MOL_02_007187,COc1cc(C(O)NC2CCN(C)CC2)c(Cl)cc1Nc1ncc(C(Cl)(Cl)Cl)c(Oc2cccc3c2C(O)N(CCCl)C3C)n1
MOL_02_002830,Cc1ccc(-c2cn(-c3cccc(Cl)n3)nc2N)cc1
MOL_02_000715,CCCOc1ccc(NC(O)CC2C(O)N(c3ccccc3)C(O)N2CCC(C)C)cc1
MOL_02_004864,CCOc1cccc(C(O)N2CCC3(CC2)C(O)CC3OC)c1
MOL_02_002382,COc1cc(-c2ccc3nc(NC(C)O)cn3c2)cnc1N
MOL_02_000638,COc1ccccc1CCc1onc(C)c1C(O)(O)N1CCC(C(O)NC(C)C)CC1
MOL_02_007211,CN(C)CCCCNc1cc(-c2ccccc2Cl)nc2ccccc12
MOL_01_026680,N=C(CCn1c(=N)c2cccn2c2ccccc21)Nc1ccc(N)cc1N
MOL_02_009432,NCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CCO)CC1
MOL_02_004789,COc1ccc(OC)c2c1CC(O)C(NCCCCc1ccccc1)C2
MOL_02_005787,CCN(CC)C(O)c1ccc(C(c2ccc3ncccc3c2)N2CCNCC2)cc1
MOL_02_001101,Cc1ccc(-c2nc(O)c3cccnc3n2)cc1
MOL_02_005440,CCCN(CCC)C1Cc2cccc(OC)c2C1
MOL_02_003465,NC(O)c1ccc(CCCCN2CCC(Cc3ccccc3)CC2)cc1
MOL_02_001443,COCCCC1CC2CC(O)C(C)(OC(O)c3cnc4ccccc4n3)C(O)C2CN1CCOC
MOL_02_003646,COc1ccc(C2CC(OC(C)O)C(NO)C2c2cc(OC)c(OC)c(OC)c2)cc1C
MOL_02_008115,CC(C)(C)c1ccc(-c2nc3cc(N)ccc3o2)cc1
MOL_02_006841,COc1ncc(C(C)C)cc1-c1cnc(N2CCOCC2)nc1CN1C(O)OC(c2cc(C(Cl)(Cl)Cl)cc(C(Cl)(Cl)Cl)c2)C1C
MOL_02_005188,OC(CN1C(O)NC2(CCOc3ccccc32)C1O)c1ccc(Cl)cc1
MOL_02_008344,COc1cc(N2CCNCC2)c(OC)cc1C
MOL_02_000442,CC(C)CC(O)Nc1c(C(O)N2CCN(Cc3ccccc3)CC2)oc2ccccc12
MOL_02_002468,Oc1ccc2c(c1)C(O)c1c-2c(-c2ccc(OCCN3CCCCC3)cc2)nc2ccccc12
MOL_02_000840,CC1CN(CCCC2C3CCCCC3CC3C(O)OC(C)C32)CC(C)O1
MOL_02_000469,OC(c1c(Cl)cccc1Cl)c1ccc2n1CCC2C(O)O
MOL_02_008894,Cc1cccc(N2CCN(CC(O)CCNC(O)c3cnc4ccccc4c3)CC2)c1C
MOL_02_003477,CCOC1(C)CC2OCC3CCCCC32O1
MOL_02_000895,OCCNC(O)CC1CCCCCC(Cc2ccc(Cl)cc2)C(O)OC(c2ccccc2)CNC1O
MOL_02_001515,CCN(CC)C(O)Cn1cc(C(O)(O)CC(O)Nc2ccc(Cl)cc2)c2ccccc21
MOL_02_003304,Cc1ccc(C(O)Nc2cccc(C(Cl)(Cl)Cl)c2)cc1C(O)Nc1ccc(N)nc1
MOL_02_009561,Cc1ccc(COCCNCCNC(O)c2cccc3cnccc23)cc1
MOL_02_004113,CCCCOc1cc(NC(C)c2ccoc2C)ccc1OC
MOL_02_006154,OC1NCCN1c1ccc(C(O)(O)Oc2ccccn2)cc1
MOL_02_002306,CC1(O)C(CO)OC(n2cnc3c(NC4CCC4)ncnc32)C1(C)Cl
MOL_02_007886,Oc1c2c(c(C(O)O)c3c1OCN(C1CCCCC1)C3)CN(C1CCCCC1)CO2
MOL_02_008598,OC(Nc1cccc(C(O)OCC2CCCN2)c1)c1ccoc1
MOL_02_000144,CCc1c(CN)c(CCc2c(C)noc2C)nc2c1C(O)CC(C)(C)C2
MOL_02_001749,COC(O)c1c2ccn(CCN)cc2c(C)c2c1nc1ccccc12
MOL_02_001318,COc1ccc(C(O)Nc2c(C)cncc2C)cc1OC1CCCCC1
MOL_02_007450,COc1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)c(OC)c1
MOL_02_005352,COc1ccc(-c2c(C(Cl)(Cl)Cl)nn(C)c2NC(O)c2cccnc2)cc1
MOL_02_006200,OC(NCc1ccccn1)C(Cl)(Cl)Cl
MOL_02_007134,CC(C)(C)CCn1c(-c2ccc(C(O)(O)O)o2)nc2c(N)ncnc21
MOL_02_004764,OC(C1CC(O)N(c2ccc3c(c2)OCCO3)C1)N1CCN(C(O)(O)c2ccccc2Cl)CC1
MOL_02_001913,COc1cc(CCCCC(O)N2CCCCC2)ccc1O
MOL_02_006641,OC(Cc1ccncc1)NC1C(O)N2C1CCC(Cc1cccnc1)C2C(O)O
MOL_02_008590,CCC(C)C(NC(C)O)C(O)O
MOL_02_004534,COC(O)c1ccc(C)c(NC(O)CN2C(O)c3ccccc3C2(O)O)c1
MOL_02_000649,CCCCNC(O)C(CCC)N1C(O)c2cc(NC(C)O)ccc2NC(O)C1C
MOL_02_008410,Cc1cc(C)n2nc(C(O)Nc3cccc(C(O)(O)N4CCCC4)c3)nc2n1
MOL_02_004072,CC1CC(O)N(c2ccc(N)cc2)N1
MOL_02_023489,CC1CC(O)c2ncnc(N3CCN(C(O)C(CN)c4ccc(C(Cl)(Cl)Cl)cc4Cl)CC3)c21
MOL_01_029808,NC(Nc1ccc(Cc2cccnc2)cc1)C1CCN(Cc2cccc(Cl)c2)CC1
MOL_02_005259,COc1cc2ncnc(Nc3cc(Cl)ccc3C(O)O)c2c(OC)c1OC
MOL_02_003567,Cc1nc2cc(NC(C)O)ccc2o1
MOL_02_000200,OC(O)CCCN1CCCC1
MOL_01_032846,NCc1cc(NCc2ccc3ccccc3n2)cc(CN)c1CN
MOL_02_001441,Oc1cccc(-c2ccc(Cl)cc2Cl)c1
MOL_02_008535,Cc1ccc2cccc(N3CCN(CCCNC(O)c4cc(-c5ccccc5)n(C)c4C)CC3)c2n1
MOL_02_010053,COc1cc(CC(C(O)CCc2cccc(OC)c2OC)C(O)CCc2cccc(OC)c2OC)ccc1O
MOL_02_001152,Cc1ccccc1CCN1CCC(O)(C(C)C(O)NC2CCCCC2)CC1
MOL_01_031054,CC(C)(C)c1cccc(C(N)Nc2cccc(Nc3ccnc(NC(N)C4CC4)c3)c2)c1
MOL_02_001464,COc1cc(C(O)NC(Cc2cn(C)c3ccccc23)C(O)NCCN2CCOCC2)cc(OC)c1OC
MOL_02_002983,COCC(O)NCc1cccc(OCCN(C)C2CCOCC2)c1
MOL_02_001557,COc1ccc(NC(N)Cc2ccccc2)cc1CCC1CCCC1
MOL_02_013392,Cc1cc(C(C)N)cc(-n2cnc3cc(C)c(C)cc32)n1
MOL_02_004887,Cc1ccc(CNC(O)C(C)(C)C)c(C)c1Nc1nc2cc(C(O)NCC(Cl)(Cl)Cl)c(N3CCC(C(Cl)(Cl)Cl)CC3)cc2n1C
MOL_02_000872,Cc1cnc(NC(C)c2ncc(Cl)cn2)nc1Nc1cn(C)cn1
MOL_01_028550,N=C1CC2(CCN(Cc3ccc(CN)cc3)C2)CN1c1cccc(F)c1
MOL_02_001787,CCCCOC1(c2ccccc2)NC(C)NNC1c1ccccc1
MOL_02_033406,OC(Nc1ccc2c(c1)CCCO2)N1CCC(Cn2cncn2)CC1
MOL_02_001369,Cc1ccc2nc(O)c(C3NC(C)N(c4ccccc4)C4CC(C)(C)CC(O)C34)cc2c1
MOL_02_000186,CN(C)C(O)(O)c1ccc2oc(NC(Cc3ccc(Cl)cc3)c3ccccn3)nc2c1
MOL_02_002439,Cc1cccc(C)c1C(CN)CC(O)O
MOL_02_003146,NC(O)C1CCN(C(O)(O)c2ccc(N3CCCCC3(O)O)cc2)CC1
MOL_02_033266,Oc1cc(N2CCOCC2)cc(-c2cccc3c2Oc2ccc(NC4CCN(CC(O)c5ccccc5)CC4)cc2C3)n1
MOL_02_004472,NC(NNCc1c(O)cc(O)cc1O)c1ccncc1
MOL_02_000944,NNNC1(CO)OC(n2cnc3c(O)ncnc32)C(O)C1O
MOL_02_005965,NCC(c1cccnc1)N1CCC(OC(O)CC(c2ccccc2)c2ccccc2)CC1
MOL_02_007020,Cc1ccc(CC2CC3CC(C2NNC(C)Nc2ccccc2)C3(C)C)cc1
MOL_02_007884,COc1ccccc1N1CCN(CNC(O)c2ccc(C)cc2)CC1
MOL_02_022901,Cc1cnn2c(Nc3ccc(CN)cc3)c(CN)c(NCCN3CCOCC3)nc12
MOL_02_008239,Cc1ccc(-c2cc(NCC(O)C3CC3)cc(C(O)NC(C)c3cnccn3)c2)cc1
MOL_01_031044,NCc1cc(CN)nc(NC2CC(=O)c3ccccc32)n1
MOL_02_003014,COc1ccc(CC(O)CCCCC(O)N2CCN(c3ncccn3)CC2)cc1OC
MOL_02_015940,c1nc2c(c(N3CCC4(CCCCN4)C3)n1)CCN2
MOL_02_003168,Cc1ccc(C(O)(O)NC(C(C)C)C(O)OCC(O)NC(O)Nc2ccc3c(c2)OCCO3)cc1
MOL_02_003623,CC(Cc1ccc(C(O)Oc2ccc(C(N)N)cc2)o1)C(O)OC(CC(O)O)C(O)O
MOL_02_004916,Cc1c(Cl)cccc1Oc1c(C(O)N2CCNCC2)c2cccnc2n1-c1ccccc1
MOL_02_009562,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(Cl)c4)cn3CCN3CCCC3)CC2)c1C1CCC1
MOL_02_007667,CCOC(O)C(Cc1ccc(O)cc1)NC(O)C1(NC(O)C(CC(O)COC)C(C)C)CCCC1
MOL_02_000312,Cc1coc2c1CC1C(C)(O)CCCC1(C)C2
MOL_02_000269,COc1ccc(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c(N)c1
MOL_02_005103,CC1C(O)OC2C1CCC(COC(c1ccccc1)C(O)OCCN1CCOCC1)CCCC1(C)OC21
MOL_02_000034,OC1NC(O)C(CCc2ccncc2)(c2ccccc2)C(O)N1
MOL_02_007866,ONC(Cc1ccc2ccccc2c1)C(O)NCCCCCCNC(O)C(Cc1ccc2ccccc2c1)NO
MOL_01_028750,NCc1cnn(-c2ccccc2)c1NC(O)C(O)NCCc1ccccc1
MOL_02_005885,OC(O)c1ccc(NC(O)c2cccc(C(O)Nc3ccc(C(O)O)cc3)n2)cc1
MOL_02_002721,NC(O)c1cc2n(n1)C(C(Cl)(Cl)Cl)CC(c1ccco1)N2
MOL_02_005539,CC(NCC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2
MOL_02_000352,CC1OC(O)C2(C(O)c3ccccn3)CC(Cl)(Cl)C(C)C(CCc3ccc(-c4ccccc4CN)cn3)C12
MOL_02_002970,CN(CCCNc1c2c(nc3ccccc13)CCCC2)Cc1ccnc(C(N)NO)c1O
MOL_02_007288,CCN(CC)CCCNC(C)NCc1nc(C)cnc1N
MOL_02_007613,Cc1ccc(C(O)Nc2ccc(CN3CCN(C)CC3)c(C(Cl)(Cl)Cl)c2)cc1-n1cc(-c2cnc3cccnn23)nn1
MOL_02_006959,OCC1OC(CCNC(O)Nc2ccc(Cl)cc2)CCC1NC(O)Nc1cc(Cl)ccc1Cl
MOL_02_002392,Cc1cnc(-c2ccc(N3CCN(C(O)(O)c4ccc(OC(C)C)cc4)CC3)cc2OCC(O)O)o1
MOL_02_005830,CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(C(O)NC(CCC(O)O)C(O)O)cc2)c(N(O)O)c1
MOL_01_029023,C=C(CC(N)C(=C)Nc1cc(C(F)(F)F)ccc1Cl)c1cc(CN)c(CN)cc1CN
MOL_02_030151,OCC1CCCN1c1cc(NCc2cnn3ccccc23)ncn1
MOL_02_005450,CCCN1C(O)c2ccccc2C1(OC1CCC(O)C1)c1ccc(Cl)cc1
MOL_02_000652,COc1ccc(N2c3ccccc3C(CN(C)C)C2O)cc1C
MOL_02_008875,CCOc1ccc(C(O)(O)NCc2ccc(Cl)cc2)c2cccnc12
MOL_02_001047,OC1CN(CCOC(c2ccccc2)c2ccccc2)CCN1CCCc1ccccc1
MOL_02_003663,CC(O)NCC1OC(OC2CCCCC2OC2OC(C)C(O)C(O)C2O)C(O)C(OC(Cc2ccccc2)C(O)O)C1O
MOL_02_003077,Cc1nc(C)n(CC2CCCN2Cc2nc(-c3ccccn3)no2)n1
MOL_02_008467,CCN(c1nc(C)cc(OC)n1)C(O)(O)c1ccccc1
MOL_02_004664,CC(O)CC1CC(O)CC2C3CC3C3C(CCC4(C)C3C3CC3C43CCC(O)O3)C12C
MOL_02_027151,Cc1nc(N2CCOCC2CN)cc2nnc(O)n12
MOL_02_001194,CC1(C)CC(O)C2CNc3ccccc3NC2C1
MOL_02_005663,CC(C)NC(O)C(c1ccccc1)N1Cc2ccccc2C1O
MOL_02_006902,NCC1C2CCOCC2NN(c2ccccc2)C1N
MOL_02_000792,Cc1c(C2CC2)nc2ccc(NC(O)c3ncc(-c4ccc(Cl)cc4)cn3)cn12
MOL_02_006800,Cc1ccc(Cn2cc(NC(O)c3cnccn3)cn2)cc1
MOL_02_009860,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(Cl)c(C(Cl)(Cl)Cl)c3)cn2CCN(C)C)CC1
MOL_02_004783,CCCCCCCCCOC(O)CCCCC(O)OCCCCCCC
MOL_02_003652,COc1ccc(Nc2nc(Nc3ccc(OC)c(Cl)c3)cc(N3CCCC(C)C3)n2)cc1
MOL_02_002085,COc1cc(CN2CCCCC2)cc2nc(O)c3c(c12)NCCC3
MOL_02_005765,CN(C)CCCOc1ccc(C(NC(O)c2ccc(-c3cccc(NC(O)c4ccccc4)c3)o2)C(O)N2CCNCC2)cc1
MOL_02_006046,COc1ccc(C(O)(O)N(CC(C)C)CC(O)C(Cc2cccc(-c3ccc4c(c3)OCO4)c2)NC(O)OC(C)(C)C)cc1
MOL_02_003776,OC(CC(O)C(O)O)c1cccc(OCc2ccccc2COc2cccc(C(O)CC(O)C(O)O)c2)c1
MOL_02_009696,Nc1ncnc(N2CCC(c3nc(-c4cccc(C(Cl)(Cl)Cl)c4)cn3CCN3CCCC3)CC2)c1C1CCC1
MOL_02_010058,CCc1ncc2cc(-c3ccccc3)c(-c3ccc(CNCCCn4ccnc4)cc3)nc2n1
MOL_02_009070,CNc1cc(-c2ccc(C(O)NC3CNCCC3c3ccc(C)cc3)o2)ncn1
MOL_02_005935,CC(NNC(O)C1CC1c1ccc(C(C)(C)C)cc1)c1ccc(Cl)cc1
MOL_02_008280,c1ccc2c(Nc3ccncc3)nc(-c3ccc4c(c3)OCO4)nc2c1
MOL_02_006078,OC(O)CCCN1c2ccccc2CCC1Cc1cc2ccccc2n1CCCC(O)(O)O
MOL_02_009572,NCc1ccc(-c2ccc3nn4cc(-c5ccccc5)c(-c5ccc(C6(N)CCC6)cc5)nc4c3c2)cc1
MOL_02_005053,COc1ccccc1NC(O)NC1(C(O)N2CCC(O)CC2)CCCCC1
MOL_02_002128,CN(C)c1ccc(C(O)NNCc2ccccn2)cc1
MOL_02_003729,CC1NN(C(C)N)C(O)C1NNc1ccc(O)cc1
MOL_02_007495,Cc1cc(-c2cnc(N3CCNC(O)C3)nc2-c2cccnc2C)on1
MOL_02_002772,CN(C)CCC1CCc2cccc3c4c(n1c23)CCCC4
MOL_02_001020,CCOc1ccc(NC(O)c2ccc(OCC3CCCO3)cc2)cc1C(O)(O)N(CC)CC
MOL_02_007909,COC(O)C12OCC34C(CC5C(C)CC(O)C(O)C5(C)C3C(O)C1O)OC(O)C(OC(O)CC(C)C(C)(C)O)C42
MOL_02_024423,Cc1c(CCN(CCN)Cc2cnn(-c3cc(N)c(CN)cn3)c2)ccc2c1CCC2C
MOL_02_005518,CCC(O)N1CCC(C2CCNc3c(C(N)O)c(-c4ccc(C)c(OC)c4)nn32)CC1
MOL_02_008557,CCCNc1ncnc2c(Nc3ccccc3C)nc(N3CCNCC3)nc12
MOL_02_007361,CCOc1ccc(CCNC(O)c2cnccn2)cc1OCC
MOL_02_002850,COC(O)c1ccc(CNC(O)(O)c2ccc3ccccc3c2)cc1
MOL_02_005913,OC(CCc1ccc(Cl)cc1)NC(Cc1ccc2cc(OCc3ccccc3Cl)ccc2c1)C(O)O
MOL_02_001743,Cc1cccc(OCC(O)N(Cc2nc(-c3ccccc3)no2)C(C)C)c1
MOL_02_008109,COc1cc(C(N)(O)O)c(OC)cc1N
MOL_02_000405,CCc1nc2ccccc2n1CC(O)N(C(C)CC)C1CCC(O)(O)C1
MOL_01_026558,NCC1C(N)N(c2ccc(CCc3ccccc3)cn2)CC1(N)N
MOL_01_026226,CC(N)c1cc(Cl)ccc1NC(N)c1cccc(-c2cnc3ccccc3c2)c1
