DrugGEN_MOL_ID,SMILES
CDK2_01_004288,CCN1C(NCCc2cccs2)NC(c2ccccc2)C(C(=O)OC)C1C
CDK2_01_001864,CNC(=O)c1ccc(Nc2nc(OC3CCCC3)c3c(-c4ccc5[nH]cnc5c4)csc3n2)c(OC)c1
CDK2_01_005707,O=C(Nc1ccc2nc(NC(=O)C3CC3)sc2c1)C1CCCC(NCc2ccc3ccccc3c2)C1
CDK2_01_000932,CONc1ccc(C(O)N2CCc3cc(S(=O)(=O)N4CC(c5ccccc5)NC4=O)ccc32)o1
CDK2_01_003276,NC(c1ccccc1)N1CC(CN2CCC(c3ccccc3)CC2)C(c2ccccc2)C1
CDK2_02_000882,CCCCNS(=O)(=O)c1ccc(-n2nc(C(=O)NC)c3ccc4[nH]ncc4c32)cc1
CDK2_01_003852,NC(N)=NC(=O)c1cc(N)cc(N)c1
CDK2_02_001072,Nc1nc(N)c(NO)c(OCC2CCCCC2)n1
CDK2_01_006734,CCCN1N=C(Nc2nccs2)SC(Cc2ccc(OC)cc2)C1=O
CDK2_01_009248,COc1ccc(CNC(=O)N2CCN(c3ccc(C(=O)Nc4ccccc4N)cn3)CC2C)cc1
CDK2_01_003173,CCc1ccc(CC(C)C)cc1C(C)CCc1ccc(C)c(C)c1
CDK2_01_005740,COc1ccccc1N1CC(C(=O)Nc2nnc(SC)s2)CC1O
CDK2_01_004229,COCCN=C(N)SCC(N)c1cc(C)n(CC2CCCO2)c1C
CDK2_01_001321,Cc1noc(C)c1C(=O)NCC(c1cccc(F)c1)N(C)C
CDK2_01_007642,CC1CCC2C(C1)c1c(N)cc(C(C)CCCOC(C)C)cc1NC2(C)C
CDK2_01_005048,Cc1cc(C)c2c(c1)C(C)C1CC(C)CCC1C2C
CDK2_01_005819,NCc1cccc(NN)n1
CDK2_01_003947,O=C1NCN(c2ccccc2)C12CCN(Cc1ccc3nsnc3c1)CC2
CDK2_01_009370,Cc1ccc2[nH]cc(C3C(O)NC(O)C3n3cc(CCN)c4ccccc43)c2c1
CDK2_01_008723,Cc1ccccc1C(C)C(=O)NC1CCCCC1
CDK2_01_006812,CNc1cc(CCC(O)CCC(CNCC(N)C(C)(C)C)Cc2ccc(C(C)(C)C)cc2)cc(N)c1N
CDK2_01_004473,CC(N)C12CCC(C)(C(N)C1)C2(C)C
CDK2_01_004138,NCc1ccc(NO)cc1
CDK2_01_009287,CCCC(N)C(C)C(O)C(N)CCc1ccc(O)cc1
CDK2_01_006601,Cc1ccc(ON=C(N)Oc2ccc(Nc3ccccc3)cc2C(=O)N=C(N)N)cc1
CDK2_01_003445,CC(C)Cc1cccnc1N(C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1
CDK2_01_000879,CNC(NS(=O)(=O)c1cccc(N)c1)C(N)CC(Nc1ccc(N)cc1N)c1ccccc1
CDK2_01_004891,CCOC(=O)c1c(S(=O)(=O)NCC(=O)N2CCN(c3cc(C)ccc3C)CC2)c(C)n(C)c1C
CDK2_01_005340,Cc1cc(-c2ccccc2)cc(C)c1C(C)N
CDK2_01_000575,CNc1cccc(NC)c1CC(C)O
CDK2_01_009912,CCCCNC(=O)c1ccc2c(c1)ncn2C1CCCC1
CDK2_01_003466,Cc1ccc(NO)cc1NC(=O)C(C)NS(=O)(=O)c1ccc(F)cc1
CDK2_01_003150,Nc1ccccc1C(=O)Nc1c(C(O)(C(F)(F)F)C(F)(F)F)ccc2ccccc12
CDK2_01_008243,O=C(c1cnccn1)N1CCc2c([nH]c3ccccc23)C1
CDK2_01_002761,COCC1CNC(C)CN1CC(=O)N1CC(C)(C)c2cnc(CCC(C)C)cc21
CDK2_01_004997,CNc1cc(COC2CCCCC2)ccc1NC(=O)OC(C)C
CDK2_01_002229,CCc1ccccc1NC(=O)c1sc2nc3c(cc2c1N)CN(Cc1ccccc1)CC3
CDK2_01_009717,Cc1cc(C(N)C(F)(F)F)ncc1-c1ccc2cc(NC(=O)C3CC3F)ncc2c1
CDK2_01_003410,CN(C)CCNC(=O)c1ccc(-c2nnc(NC3CCCCC3)s2)cc1
CDK2_01_004800,CNc1ccc(NC)c(-c2cccc(C(=C(N)N)c3ncco3)c2)c1
CDK2_02_000381,CC(NC(=O)N1CCc2cnc(NC3CCOC(CO)C3)nc2C1)c1ccc(N)c(N)c1
CDK2_01_008278,Cc1sc(-c2ccsc2)c(CC(C)(C)C)c1C(N)c1ccc(N)cc1
CDK2_01_008705,CNCC(N)C1CC(c2ccc(N)c(N)c2)CC2CCC2N1
CDK2_02_000168,CC(Cc1ccc(N2CCC(O)C2O)cc1)C(=O)Nc1cc(C2CC2)[nH]n1
CDK2_01_005285,CC(CC1CCC(C)C(C)C1C)c1ccccc1
CDK2_01_009624,CCCCCC(C(=N)NCCC(N)C1CC1)C(N)c1cccnc1
CDK2_01_007451,NC(=O)CCC(NCC(O)C(Cc1ccccc1)NC(=O)CNC(=O)CCc1ccccc1)C(N)=O
CDK2_01_009809,CC1CCCCC1C(=O)NC1CCCCC1
CDK2_01_006031,COc1cccc(C2C(N)NC(=S)N(c3cc(N)cc(N)c3)C2O)c1
CDK2_01_005185,Cn1cnc(S(=O)(=O)N2CCCC(c3ccc4c(n3)nc(O)n4CC(C)(C)C)C2)c1
CDK2_01_006058,CCC1CCN(Cc2ccccc2)CC1
CDK2_01_001276,CCc1cccc(CC)c1CC(N)Cc1ccc(C)cc1
CDK2_01_007879,Cc1ccccc1NC(=O)c1sc2nc3c(cc2c1N)CCCCC3
CDK2_02_000144,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)NCCCOC(C)C)cc3)n2)n1C
CDK2_01_001000,Cc1cccc(C)c1CCC(N)c1cc(C2CCCCC2CNc2ccc3c(c2)NCN3)ccc1O
CDK2_01_005809,CC(N)c1cccc2c1C(C)N(CC1CCCN1)C2
CDK2_01_006424,Cc1nc(Nc2ccccc2OCCCN2CCN(C)CC2)c2ncn(C3CCCC3)c2n1
CDK2_01_000425,CC(c1ccc2c(c1)c1ccccc1n2C)n1cc(COCc2ccccc2)nn1
CDK2_01_001054,Oc1ccc(OCC(O)CNC2CCN(c3ncnc4scc(-c5cccs5)c34)CC2)cc1
CDK2_01_002421,O=C(CCC(F)(F)F)N1CC(c2nc(-c3cccs3)no2)C1
CDK2_01_007109,CCNc1ccc2[nH]c(C(N)OC3CCN(Cc4ccccc4)CC3)c(C)c2c1
CDK2_01_007864,Cc1ccc(NC(CC(N)c2ccc(CC(=O)O)cc2)C2CCCC2)cc1N
CDK2_01_002024,CCCCCC(OC)c1cccc(NCc2ccccc2)c1
CDK2_01_001559,CCCc1nc(CN2CCCC2Cn2cncn2)cs1
CDK2_01_005567,CN1CCN(c2ccc(S(=O)(=O)N3CCCCC3)cn2)CC1
CDK2_01_001810,Cc1ccc(C2C(C)C(NCCCN3CCN(c4ccc(F)cc4)CC3)NS2(=O)=O)cc1
CDK2_01_008172,Cc1ccc(OCc2nnc(SCC(=O)Nc3ccccc3C(C)C)o2)cc1
CDK2_01_001063,NCC(N=C(N)N)C1CC(Cc2ccccc2)C(N)C(Cc2ccccc2)C1
CDK2_01_000950,CC1Cc2cc(NC(=O)N(N)CCc3ccccc3)ccc2C1C(N)C1CCC1
CDK2_01_003255,NCCCN(CCCN)C1c2ccccc2CCc2ccccc21
CDK2_01_002690,CCOc1ccc(NC(=O)CN2c3ccccc3C3(SCC(=O)N3c3ccc(F)cc3)C2O)cc1
CDK2_01_002765,CCNc1nc(Nc2cnc(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F
CDK2_01_007368,COC(=O)C(CCCc1ccccc1)N=C(N)OC(C)CCc1ccccc1
CDK2_01_003248,Cc1ccc(NC(=O)S(=O)(=O)c2ccc(C)cc2)cc1
CDK2_01_009946,CCN(c1ccc(NO)cc1)c1ccc(C(=O)N2CCCC2)cc1
CDK2_01_006605,Nc1ccc(N2CCOCC2)c(NC(=O)CNC(=O)c2ccco2)c1
CDK2_01_008944,Nc1nc(N)c2ncn(C3CC4CCC3C4)c2n1
CDK2_01_005848,CC(NC(=O)c1cncc(N2CC3CNCC3C2)n1)c1ccccc1
CDK2_01_007886,CCCCOc1ccccc1N=C(N)NC1CC2CCC1CC2
CDK2_01_007482,CC1CC2CC(N)CCC2(C)C2CCC3(C)C(N)CCC3C12
CDK2_01_008270,COc1cc(CNC(=O)Nc2nc(C(N)CCc3ccccc3)cs2)cc(OC)c1OC
CDK2_01_007166,CNc1ccc(C)cc1CC(N)Cc1ccc(CC(N)C2CCCCc3ccccc32)cc1
CDK2_01_003858,CCCCNc1ccc(-c2ccc(C)c(C(N)N)c2)cc1CN=C(N)c1ccc(C(F)(F)F)cc1F
CDK2_01_008852,CCc1ncnc(NC(C)c2ccc(NC(=O)N(C)CCCN(C)C(C)O)cc2)c1N
CDK2_01_000188,NCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(N)cc32)CC1C1CCCC1
CDK2_01_001929,CCOC(=O)c1nn(-c2ccc(F)cc2)c(O)c1OCC(=O)Nc1ccc(F)c(F)c1
CDK2_01_003644,CCc1cc(C)c(C2CCc3cc(C)ccc3C2C)cc1CCC(C)C
CDK2_01_009296,COc1ccc(C(C)N)cc1
CDK2_01_004803,N=C(Nc1ccccc1)N1CCC2(CCN(Cc3ccncc3)CC2)CC1
CDK2_01_001754,O=C(NC(=S)Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc2c(c1)OCCO2
CDK2_01_004769,CCC(C)CC(O)C(O)CCc1ccccc1
CDK2_01_005050,CC(C)(C)OCC(N)CNc1ccc(N)c(N)c1O
CDK2_01_004489,Cc1cc(C)c(S(=O)(=O)N(C)CC(=O)Nc2cccc(C(F)(F)F)c2)c(C)c1
CDK2_01_004938,NC1CCc2ccc3ccc(Oc4ccccc4)cc3c21
CDK2_01_001046,CC(C)Nc1cc(C(N)=O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4cnn(C)c4)c3)cccc21
CDK2_01_006124,O=C(NC(CO)CC1CCCNC1O)C(O)C(O)C(Cc1ccc(F)cc1)NC(O)CCc1ccc(F)cc1
CDK2_01_006174,CCOc1cccc2c1CCC1C(N)CCCC21
CDK2_01_008637,CCC(C)CCCC(N)C1CCc2occc2C1CNc1cccc(C)c1
CDK2_01_008489,CNc1ccc2c(c1)NC(CO)N(C)CC2
CDK2_01_002002,COc1ccc2nc(C(=O)N3CCN(c4ncccc4NC(C)C)CC3)sc2c1
CDK2_01_002646,COc1cc2nc(N(C)C3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC
CDK2_01_004812,Cc1noc(C2CC(NS(=O)(=O)Cc3ccccc3)CN2C)n1
CDK2_01_007822,CCn1nnc2cc(C(=O)Nc3cccc(C)c3C)ccc21
CDK2_01_001577,CS(=O)(=O)N1CCN(C(=O)c2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1
CDK2_01_005959,CCCCCCCCCCC(=O)N(N)c1ccc(-c2ccccc2)c(-c2ccccc2)c1
CDK2_01_007125,CCNC(N)c1ccccc1CC(N)C1COC2(C)CCC(N)C12
CDK2_01_001715,NC(=O)NC(CNc1ccccc1)COC(N)(c1ccccc1)c1ccccn1
CDK2_01_000039,CCC(Oc1ccccc1C)C(N)c1cnc(N)c2ccccc12
CDK2_01_004034,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Oc2ccnc3nc(O)cnc23)cc1F
CDK2_01_007912,COc1cc(-c2nc(-c3cc(C)nc(C)c3)c3n2CC(C)OCC3)ccc1C(C)(F)F
CDK2_01_000940,CC1(c2cccc(F)c2)NC(NCc2cccc(F)c2)NC1c1cccc(F)c1
CDK2_01_006440,CNc1ccccc1OCC(N)C(OC1C(N)c2ccccc2C1N)C(C)C
CDK2_01_006360,CC(NCc1ccc(C(=N)N)cc1)C(O)C(CCCN=C(N)N)NS(=O)(=O)Cc1ccccc1
CDK2_01_006969,CCCN1CCN(C2CCCc3ccccc32)CC1
CDK2_01_008513,CNc1ccc(C2C(C)CC(Cc3ccc(CN)cc3)C2N)c(NC)c1
CDK2_01_005727,CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1OCC
CDK2_01_000434,CC1CCCN(C(=O)CN2CCC(c3nc4ccc(N)cc4[nH]3)CC2)C1
CDK2_01_003997,Cc1cc(-c2nnn(C)n2)cc(C)c1OCCCc1cc(C(C)C)no1
CDK2_01_002660,CC(NC(=O)NCC1CCCO1)(C(F)(F)F)C(F)(F)F
CDK2_01_000733,OC(COCc1ccccc1F)CN1CCC(Cn2cccn2)CC1
CDK2_01_007410,CC(C)Oc1cccc(C(=O)NC(=S)Nc2ccccc2N2CCOCC2)c1
CDK2_01_000360,COc1cc(Nc2ncccc2NCc2nc3cc(OC)c(OC)c(OC)c3s2)cc(OC)c1
CDK2_01_007837,CCN1CCCC1C(=O)NCCCCNCC1CCNCC1
CDK2_01_001776,Cc1ccc(NC(=O)C(N)C2CCC2N=C(N)c2ccccc2F)cc1
CDK2_01_000163,Nc1ccc2c(c1)CCN(CCCCCCCCc1ccccc1)CC2
CDK2_01_007427,CN(Cc1ccccc1)Cc1nc(COc2ccccc2)no1
CDK2_01_007865,O=C(OCc1ccccc1F)c1ccc(-c2nnn(Cc3ccccc3)n2)cc1
CDK2_01_006400,Nc1cccc(CCNC(=S)NC2CCCCC2)c1
CDK2_01_003291,COc1ccc(CNC(N)c2ccc(OC(F)(F)F)cc2)c(OC)c1
CDK2_01_006232,CC(Cc1ccccc1)C(=O)N1CCN(Cc2ccccc2)CC1
CDK2_01_003262,Nc1ccc(OCCCC(=O)O)c(N)c1
CDK2_01_004688,CC1CCC(c2ccc(CC(N)CNc3cccc4ccccc34)cc2)CC1
CDK2_01_003773,CCN1C(=O)CCC1C(=O)NCc1ccc(C(F)(F)F)cc1
CDK2_01_007492,CC(C)Nc1cccc(C(C)Nc2cccnc2)c1
CDK2_01_001738,Cc1cccc(C(=O)OC2CCC(C)CC2)n1
CDK2_01_000999,CNc1cccc(CNc2ccc3c(c2)c(C#N)c(N)n3Cc2ccc(-c3ccccc3)cc2)c1
CDK2_01_007340,CCOCC(Oc1ncnc2c1cnn2-c1ccccc1N)C(=O)Nc1cnc(C)cn1
CDK2_01_006481,CCOC(=O)c1csc(NC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)n1
CDK2_01_001371,CC1Nc2ncnc(N3CCOCC3)c2N(Cc2ccccc2)C1O
CDK2_01_005170,CNc1ccc(C)cc1CC(N)CCc1ccc(O)cc1
CDK2_01_005519,CN(Cc1nnc2ccccn12)C(O)CCC1CCCC1
CDK2_01_009074,CCOc1ccc(CN(C)C(O)c2ccc(NS(=O)(=O)c3ccc4[nH]c(O)nc4c3)cc2)cc1
CDK2_01_004372,NC1c2c(ccc3c2C(CC(=O)O)Oc2ccccc2-3)N(Cc2ccc(C(F)(F)F)cc2)C1O
CDK2_02_000356,CC(Nc1ccc(S(N)(=O)=O)cc1)C1c2ccccc2NC1O
CDK2_02_000097,CNS(=O)(=O)Cc1ccc(NCC2c3c(ccc4ncsc34)NC2O)cc1
CDK2_01_009081,Cc1cc(C(C)CC(N=C(N)N)c2ccccc2)c(N)c2ccc(Nc3ccccc3)cc12
CDK2_01_008799,CC(C)(C)NC(N)Oc1ccc(-c2cc(N)cc(OC3CCNCC3)n2)cc1
CDK2_01_003497,Cc1csc(C(C)C(=O)NCc2cccnc2)n1
CDK2_01_001279,CC(N)CC(O)(C(F)(F)F)C(F)(F)F
CDK2_01_003263,CC(C)CC(C)c1ccccc1
CDK2_01_006636,CCCCCc1cc(C(O)NC23CC4CC(CC(C4)C2)C3)c(O)n2nc(N(C)Cc3ccccc3)nc12
CDK2_01_007128,CCC(C#N)=C(N)OC1C(O)OC(CC(C)Cc2ccccc2)C1N
CDK2_01_001960,CNC(c1cccc(N)c1)C1CCOCC1
CDK2_01_009119,CCCc1ccccc1C(C)CCc1ccc2c(c1)CCC2
CDK2_01_003307,CCc1ccc(C)cc1CC1CCCN(C2CC2)C(C)C1
CDK2_01_005513,COCC(N)C1Cc2ccccc2OC1C(N)CNc1ccccc1
CDK2_02_001052,CCC1SCC(=O)N1c1c(C)c2n(c1C(=O)Nc1ccccc1)CCC2
CDK2_02_001402,COCCN(C)S(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C)n2)cc1
CDK2_01_005729,Cn1ccnc1CN1CCC2(CC1)c1ccccc1N(c1cccs1)C2O
CDK2_01_004934,Cc1ccc(C2NCCCNC(=O)N2c2cccc(N)c2)cc1
CDK2_01_003610,CC(C)C(N)CC1CCC(N)C1
CDK2_01_000345,COCC(O)Cn1cc(NO)nc1NO
CDK2_02_001461,CN(C)C(N)(N)c1ccc2c(c1)C(Cc1[nH]cc3c1CCNC3N)C(C#N)=C(N)N2
CDK2_01_009379,COc1cccc(-n2ccnc2SCC(=O)Nc2ccccc2C(F)(F)F)c1
CDK2_02_000982,COc1ccccc1C(O)c1ccc2nc(N)c(C(O)c3c(F)cccc3F)n2c1
CDK2_01_003476,COC(=O)C(CCSC)NC(=O)N1CCN(Cc2ccccc2)CC1
CDK2_01_000557,Nc1nc(N)c(CC2SC(=O)N(Cc3ccc(F)cc3)C2O)s1
CDK2_02_000191,CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(N3CC(C)(C)C3)c2n1
CDK2_01_006199,Nc1cc(S(N)(=O)=O)ccc1NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F
CDK2_01_008267,CNC(N)=NC(N)=NC(CC(C)C)C(N)C(N)Cc1ccc(NC)cc1
CDK2_01_008787,CNC(N)CCCC1CC2CC(N)C(C)(NC(N)c3cc4ccccc4o3)C(N)C2CN1
CDK2_01_002332,CCCCCc1ccc(C(C)CC)cc1
CDK2_01_005235,CNc1ccccc1NC(=O)OC
CDK2_01_005262,Cc1[nH]nc2c1C(N)CC(CC1CCC(C(N)c3ccc(O)cc3)CC1)C2
CDK2_01_000088,CC(CCN)C(c1cc(O)ccc1O)C(N)c1ccc(N)cc1
CDK2_01_004870,CN(C)CC1CCCN1C(=O)C1CCCC(=N)N1
CDK2_02_000819,CN1CCCC(COc2cccc(-c3ccncc3)c2)C(C(=O)Nc2ccc(OCCN3CCCCC3)cc2)C1
CDK2_01_005824,Cc1ccc(NC(=S)Nc2cccc(C(F)(F)F)c2)cc1Nc1cc(-c2cccnc2)nc2[nH]ccc12
CDK2_01_009203,CC(c1ccccc1F)c1c(N)nn(Cc2cccc3ccccc23)c1O
CDK2_01_009236,Cc1cc(CCCN=C(N)N)ccc1C(C)N
CDK2_01_004141,CCc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCC(CO)C2)cn1
CDK2_01_000479,Nc1ccc(C(O)CCNc2ccc(S(=O)(=O)Nc3ncccn3)cc2)cc1N
CDK2_01_006526,CONc1c(NCCC(=O)O)c(F)cc2c(C(O)O)cn(-c3ccc(F)cc3)c12
CDK2_01_008017,CCCCCc1ccc(CC2CCCC2)cc1
CDK2_02_000066,CCC(C)CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5O)nc2)CC1
CDK2_01_002092,CCCCCCCN=C(N)Nc1nc(-c2ccnc(C)c2)cs1
CDK2_01_003251,NCc1ccc(NC(=O)NC(=O)c2c(F)cccc2F)cc1
CDK2_01_002025,CNc1cc(CCC(N)c2ccc(N)cc2)ccc1N
CDK2_01_003473,Fc1cc(F)c2c(c1)CN1CN2Cc2cc(F)cc(F)c21
CDK2_01_002374,Cc1nnc(C(C)Nc2ccc(OCCc3ccccc3)nc2)o1
CDK2_01_009461,CNc1ccc(CCOC(C)C(N)c2ccccc2)cc1
CDK2_02_000073,COc1cc(-c2cnc(C)n2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1
CDK2_01_004678,CCOc1cccc(F)c1C1CC(C)C(=O)N1Cc1ccnc(-n2cccn2)c1
CDK2_01_000930,Cc1cccc(N)c1N=C(N)N1CCC(C)(N2CCC(N)(c3ccc(N)cc3)CC2)CC1
CDK2_01_004417,CNc1cc(CCc2ccccc2C(N)NC)cc(NC)c1NC
CDK2_01_000687,NC1CC2(c3ccccc3)CCCCC1N2
CDK2_01_002530,CCc1cccc(C2c3[nH]c4ccccc4c3CC3C(N)C(CC)C(N)C23)n1
CDK2_01_004108,CCc1ccc(C2Cc3c(CC)c(CC)c(CC)c(C)c3C(C)C2)cc1
CDK2_01_007953,Cc1cc(C(N)=O)c(C)n1-c1ccccc1
CDK2_02_001493,CCc1ccccc1Nc1ncc(C)c(-c2ccnc(C(=O)NC(CO)c3cccc(N)c3)c2)n1
CDK2_02_001388,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CN(C)C)CC4)cc3)n2)n1C(C)C
CDK2_01_002828,CNc1ccc(C2CC(N)C(COCC(C)C)C(N)C2)cc1
CDK2_01_006840,CCC1CCC(CC(C)c2cc(C)c(C)c(C)c2)C(C)C1C
CDK2_01_000664,Cc1ccc(C(CCOCCCOC(C)C)C2CCNC(C)(C)C2)cc1
CDK2_01_008506,O=C1SC2(CCCC2)C(=O)N1CCCCN1CCCN(c2noc3ccccc23)CC1
CDK2_01_008252,Cc1ccccc1CCC(C)N
CDK2_01_006554,CCCCCCCCCc1ccc(NC)c2nc(C)c(NC)c(N)c12
CDK2_01_001487,O=C(NC(=S)Nc1ccccc1N1CCOCC1)c1ccccc1F
CDK2_01_002431,CCNCCCCC(N)c1cccc(CC(N)C2OCCNC2C)c1
CDK2_01_005492,COc1ccc(-c2cc3nc(-c4ccco4)nn3c(N)n2)c(OC)c1OC
CDK2_01_003440,NCC(N)c1ccccc1
CDK2_01_000193,COc1ccc2c(c1)-c1nc(Cc3cc(C)no3)nn1Cc1c(C)ncnc1-2
CDK2_01_002968,CCCCc1ccccc1CC(C)c1ccccc1
CDK2_01_006394,CC(OCCC(Cc1ccccc1)c1ccccn1)c1ccccc1
CDK2_01_005287,Cc1ccc(F)c(CSCCN2CCOCC2)c1
CDK2_01_000404,O=C(C1CCN(S(=O)(=O)c2ccccc2F)CC1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
CDK2_01_004476,CCC(CCCN=C(N)N)(C(N)=O)c1ccccc1
CDK2_01_001861,CC(C)C1CC(C(C)C)C1
CDK2_01_005319,CCCCc1c(-c2ccccc2Nc2ccccc2)ncn1CCc1ccccc1NC
CDK2_01_003421,N=C(NCc1ccncc1)NCC12CC3CC(CC(C3)C1)C2
CDK2_01_004051,Cc1cnn(CCC(=O)N2CCOC(c3nnc(C(C)(C)C)o3)C2)c1
CDK2_01_007720,CC(CC(N)CC1CCNCC1)N=C(N)N
CDK2_01_005346,CCNC(=O)C(Cc1ccc(N)cc1)NCC
CDK2_01_003239,Cc1c(N)cccc1NC(=O)CCCN1C(=O)c2ccccc2C1=O
CDK2_01_009506,CNCC(N)CCCC(O)C(N)C1CCC1N=C(N)NCc1ccccc1
CDK2_01_009168,CCC1CC(C)c2ccc3c(c21)C(C)C1CC1C3(C)C
CDK2_01_004581,Cc1ccc(NC(=O)N(Cc2ccccc2)CC2CCCC2)cc1
CDK2_01_005407,Cc1ccc(N=C(N)N)cc1
CDK2_01_006738,NC(Oc1ccccc1)C1CCC(C(N)c2ccccn2)CC1
CDK2_01_007407,Cc1nn(C)c(C)c1S(=O)(=O)N1CCC(Oc2ccc(N)cn2)CC1
CDK2_01_008447,Oc1nc2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(F)cccc21
CDK2_01_001388,CC(Cc1ccccc1)CC(C)C(C)(C)C
CDK2_01_007930,CCc1cc(-c2ccc3cc(C)c(CC)c(C)c3c2C)cc(C)c1CC
CDK2_01_006904,NCCN1c2ccc(N)cc2C(c2ccc(N)cc2)NCC1O
CDK2_01_008499,CN(c1ccc(OCC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1)S(=O)(=O)c1cccs1
CDK2_01_003244,Cc1csc(C(O)NCCn2nc(-n3cncn3)cc2O)c1
CDK2_01_009360,CC(=O)NC(Cc1ccc(F)cc1)C(O)CNC1CC2(CC(F)C2)Oc2ncc(CC(C)(C)C)cc21
CDK2_01_008836,CCc1ccc(C(C)C(C)C)cc1
CDK2_01_005749,CCOC(=O)CCCCOc1nsnc1C1CCCN(C)C1
CDK2_01_004568,N=C(CNC1CC1c1ccccc1)N1CCN(Cc2ccccc2)CC1
CDK2_01_003058,CNc1ccc(C2CCCC(COC(COC3CCCC3)c3ccccc3)C2N)cc1
CDK2_01_005028,CN1CCN(c2ccc(CC3SC(Nc4ccc(O)cc4)NC3=O)cc2)CC1
CDK2_01_005539,Cc1ccc(-c2oc3cc(N)ccc3c2C(N)c2ccc(NCCOC3CCCCC3)cc2)cc1
CDK2_01_005881,O=C1CSC(=S)N1
CDK2_01_002667,Cc1ccc(C(C)c2ccccc2C(C)C)c(C)c1
CDK2_01_007681,CNc1cccc(CNCC(N)Cn2c(N)cc3cc(N=C(N)N4CCCC4)ccc32)c1
CDK2_01_002388,Nc1ccc(C2CC3CCC2C3)cc1
CDK2_01_008026,Cc1ccc(-c2cc(C(=O)NC(C)c3cnccn3)cc(N(c3ccncn3)C(C)O)c2)cc1
CDK2_01_000601,Cc1ccccc1Nc1cc(-c2ccnc(Nc3ccccc3C)c2)ccn1
CDK2_01_007071,CC1(NC(=O)CN2C(=O)NC3(CCCCCCC3)C2O)CCCCC1
CDK2_01_002864,COc1ccc(S(=O)(=O)N2CCCC2C(=O)Nc2nnc(-c3cccnc3)s2)cc1
CDK2_01_002655,Cc1ccc(OCC(N)CN2CCc3cc4c(cc3C2C)NCCCN4)cc1
CDK2_01_007379,NC(CC1OCCC1N)c1ccccc1
CDK2_01_002611,Cc1nc(C)c(C(N)N)c(NC(=O)c2ccco2)c1O
CDK2_01_002022,CCCCCCCCCCCCOC1C(N)C(N)C(N)C(N)C1O
CDK2_01_002303,Cc1ccccc1OCC(=O)NC(O)(CC(N)C(F)(F)F)C(C)(C)C
CDK2_01_006900,COc1ccc(C(N)C(N)C2CC2)cc1
CDK2_01_005682,Cn1cccc1C(=O)N1CCc2ncnc(N3CCCC3)c2CC1
CDK2_02_000270,COCCN1CCC(COc2cccc(-c3ccncc3)c2)C(C(=O)Nc2ccccc2)C1
CDK2_01_009469,CCNC(N)c1ccc(CCN)cc1C
CDK2_01_009539,CCC(=O)N1CCCC(n2nc(-c3cccc(OC(F)(F)F)c3)c3c(N)ncnc32)C1
CDK2_01_009059,N=C(N)Oc1ccc2c(c1)Cc1ccccc1-2
CDK2_01_009102,c1cc(NC2=NCCN2)ccc1CCCCCCCc1ccc(NC2=NCCN2)cc1
CDK2_01_000152,Cc1cccc(CN(CCC(N)c2ccc3ccccc3c2)C(C)C)c1
CDK2_01_003434,Cc1onc(-c2c(N)cccc2N)c1C(=O)O
CDK2_01_000869,CCCNC(=O)CC1CCC2C(COc3ccc(NC(=O)c4cccc(C(F)(F)F)c4)cc3C(=O)N2C)O1
CDK2_01_003387,Cc1ccccc1Cn1cc(CN(CC(O)(Cn2cncn2)c2ccc(F)cc2F)C2CC2)nn1
CDK2_01_001743,CC(C)(C)NC(=O)C(N)=O
CDK2_01_004811,COCCCn1c(SCC(=O)NC2CCCC2)nnc1-c1ccccc1
CDK2_01_008238,CN(C)CC1(O)CCN(S(=O)(=O)c2ccc(F)cc2)C1
CDK2_01_008495,Nc1cccc(N)c1S(=O)(=O)NC(CNC(=O)c1ccc2c(cnn2CCCNc2ncccn2)c1)C(=O)O
CDK2_01_004125,N=C1Nc2ccccc2C1N(CC1CCCC1)C1CCNC1
